pid,fid,gender_male,birth_year,father_edu,provcode,family_internet_2018,year,age,urban,education,marital,health,family_internet,internet_use,income,ln_income
1056,538,0,1964,9.0,16,1,2020,56,1,11.593552900843948,1,4.0,1,1,50901.0,10.837632010827523
1057,539,0,1987,9.0,9,1,2018,31,0,11.257559857720581,1,4.0,1,1,34775.0,10.456662600661824
1057,539,0,1987,9.0,9,1,2020,33,1,10.571277710436966,0,4.0,1,1,36662.0,10.509499348694096
1058,540,0,1970,6.0,15,1,2018,48,0,9.418258761392412,1,4.0,1,1,77424.0,11.257048701065296
1058,540,0,1970,6.0,15,1,2020,50,0,9.038840345240082,1,3.0,1,0,31775.0,10.366442881344025
1059,540,0,1985,9.0,20,1,2018,33,0,13.645751251514596,1,5.0,1,1,63715.0,11.062181685382084
1059,540,0,1985,9.0,20,1,2020,35,1,10.112473450294226,1,4.0,1,0,,
1060,541,1,1977,16.0,6,1,2018,41,0,16.173751208957086,1,3.0,1,1,48473.0,10.788765669697614
1060,541,1,1977,16.0,6,1,2020,43,1,19.524082992533078,1,4.0,1,1,48946.0,10.798480251374217
1061,541,0,1969,6.0,8,1,2018,49,0,10.49253461598816,1,4.0,1,1,42959.0,10.667992099353313
1061,541,0,1969,6.0,8,1,2020,51,1,6.436363635467127,1,5.0,1,1,46357.0,10.744124602514002
1062,541,1,1973,12.0,16,1,2018,45,0,17.126481248339978,1,4.0,1,1,117440.0,11.67368003026651
1062,541,1,1973,12.0,16,1,2020,47,1,15.2645535262093,1,4.0,1,1,117273.0,11.672256388537773
1063,542,1,1969,9.0,28,1,2018,49,0,11.101963614640322,1,3.0,1,1,,
1063,542,1,1969,9.0,28,1,2020,51,0,11.174129120095849,1,2.0,1,1,38481.0,10.557907750821357
1064,542,0,1990,9.0,12,1,2018,28,1,9.598037825778293,1,4.0,1,1,72991.0,11.198088517020164
1064,542,0,1990,9.0,12,1,2020,30,0,11.194146189273587,0,5.0,1,1,43354.0,10.677153134022275
1065,543,0,1964,6.0,14,1,2018,54,1,7.955126901213075,1,4.0,1,1,,
1065,543,0,1964,6.0,14,1,2020,56,0,10.944469579446578,1,4.0,1,1,44389.0,10.700753671019573
1066,543,1,1989,9.0,23,1,2018,29,1,9.120268586731482,1,5.0,1,1,44273.0,10.69812568574801
1066,543,1,1989,9.0,23,1,2020,31,0,12.891516644124188,0,4.0,1,1,29679.0,10.29821169121365
1067,544,0,1974,6.0,20,1,2018,44,1,5.077327787155099,1,4.0,1,1,68052.0,11.12803442687089
1067,544,0,1974,6.0,20,1,2020,46,1,8.123900472101713,1,5.0,1,1,36657.0,10.509349745161096
1068,545,1,1973,6.0,25,1,2018,45,0,7.942303648438312,1,4.0,1,0,13919.0,9.54099535770067
1068,545,1,1973,6.0,25,1,2020,47,0,9.172726541154075,1,4.0,1,1,62269.0,11.039224233881267
1069,546,0,1990,6.0,19,1,2018,28,0,10.082476533268734,0,5.0,1,1,28306.0,10.250842910441143
1069,546,0,1990,6.0,19,1,2020,30,1,10.046189133722603,1,4.0,1,1,48162.0,10.78231835509542
1070,546,0,1974,14.0,18,0,2018,44,1,19.51429703159165,1,4.0,0,1,,
1070,546,0,1974,14.0,18,0,2020,46,0,19.903337738557347,1,3.0,0,1,43921.0,10.690137848990283
1071,546,1,1974,6.0,11,1,2018,44,0,11.081551105948714,1,4.0,1,1,89361.0,11.400442477698514
1071,546,1,1974,6.0,11,1,2020,46,1,8.158598822200972,1,3.0,1,1,36641.0,10.508913758327138
1072,547,1,1977,9.0,12,1,2018,41,0,14.473912827550757,1,3.0,1,1,74485.0,11.2183495703982
1072,547,1,1977,9.0,12,1,2020,43,0,9.855394942921736,1,5.0,1,1,93381.0,11.44444068278481
1073,548,1,1985,9.0,27,1,2018,33,0,13.000968373276205,1,4.0,1,1,159266.0,11.978332070365312
1073,548,1,1985,9.0,27,1,2020,35,0,11.321440881367629,1,5.0,1,0,69093.0,11.143210673390014
1074,548,0,1989,12.0,26,1,2018,29,1,14.34854184369583,1,4.0,1,1,76643.0,11.246908390204073
1074,548,0,1989,12.0,26,1,2020,31,0,14.263888751514301,1,4.0,1,1,99992.0,11.512841316877413
1075,548,1,1972,6.0,28,1,2018,46,0,5.625956650021387,1,4.0,1,0,13767.0,9.530046606357052
1075,548,1,1972,6.0,28,1,2020,48,0,7.439067921976917,1,5.0,1,1,44541.0,10.704156279724913
1076,549,1,1992,9.0,22,1,2018,26,1,10.749116655305533,1,5.0,1,1,24304.0,10.098392174891888
1076,549,1,1992,9.0,22,1,2020,28,0,14.223576166425481,1,5.0,1,1,52999.0,10.87802986496184
1077,550,1,1993,6.0,11,1,2018,25,0,8.39331591183569,0,5.0,1,0,26137.0,10.171097548932192
1077,550,1,1993,6.0,11,1,2020,27,0,6.507948734437969,0,5.0,1,1,20035.0,9.905235191775626
1078,550,0,1984,12.0,25,1,2018,34,1,15.521561441531858,0,3.0,1,1,82532.0,11.320946692158884
1078,550,0,1984,12.0,25,1,2020,36,0,13.999538278367524,1,4.0,1,0,27690.0,10.228825140304595
1079,551,0,1979,9.0,26,1,2018,39,0,11.504347795954828,0,4.0,1,1,39871.0,10.593398765536973
1079,551,0,1979,9.0,26,1,2020,41,0,13.28240576473698,0,3.0,1,1,28933.0,10.272751287928076
1080,551,0,1986,9.0,27,1,2018,32,1,13.6054489652765,1,5.0,1,1,54530.0,10.90651411307285
1080,551,0,1986,9.0,27,1,2020,34,0,10.06354319528399,0,4.0,1,0,52747.0,10.87326096111039
1081,551,0,1978,6.0,21,1,2018,40,0,8.728713319152888,1,4.0,1,0,29569.0,10.294486466711346
1081,551,0,1978,6.0,21,1,2020,42,0,8.025372872150395,1,3.0,1,0,45484.0,10.725111082622858
1082,552,1,1985,9.0,6,0,2018,33,1,9.614237725062143,1,4.0,0,1,62932.0,11.049810462227311
1082,552,1,1985,9.0,6,0,2020,35,1,11.763797122795593,1,4.0,0,1,57364.0,10.95717474091421
1083,553,0,1981,6.0,4,1,2018,37,0,9.429898959251998,1,4.0,1,1,57106.0,10.952656529876219
1083,553,0,1981,6.0,4,1,2020,39,1,6.128264763781608,1,4.0,1,1,39368.0,10.580700596036845
1084,553,1,1988,9.0,18,1,2018,30,0,,1,5.0,1,1,190048.0,12.155034563996823
1084,553,1,1988,9.0,18,1,2020,32,1,13.486972930787088,0,3.0,1,1,53912.0,10.895102290036325
1085,553,1,1989,6.0,19,1,2018,29,0,11.08408054649708,0,5.0,1,1,43686.0,10.684791774220775
1085,553,1,1989,6.0,19,1,2020,31,0,10.250338827668148,0,3.0,1,1,59597.0,10.995367457159077
1086,554,0,1982,9.0,4,1,2018,36,1,8.965459366864618,0,4.0,1,1,35828.0,10.486497895057285
1086,554,0,1982,9.0,4,1,2020,38,0,11.127520035908837,1,4.0,1,1,71176.0,11.172915123400132
1087,555,0,1977,6.0,28,1,2018,41,0,7.346644034305988,1,4.0,1,1,42972.0,10.668306254070936
1087,555,0,1977,6.0,28,1,2020,43,1,9.390330557400933,1,5.0,1,1,77693.0,11.260521581932482
1088,556,0,1965,6.0,5,1,2018,53,1,8.173847295225254,1,4.0,1,1,44510.0,10.703470124718939
1088,556,0,1965,6.0,5,1,2020,55,1,9.342434320615409,1,3.0,1,1,42674.0,10.661350304307602
1089,556,1,1972,12.0,4,1,2018,46,0,16.989704248374025,1,,1,1,63422.0,11.057572513108534
1089,556,1,1972,12.0,4,1,2020,48,0,12.283845710830695,1,3.0,1,0,93908.0,11.45007238361368
1090,557,1,1992,9.0,16,1,2018,26,0,12.998855923760967,1,5.0,1,1,131402.0,11.78601415357125
1090,557,1,1992,9.0,16,1,2020,28,1,14.513188586973248,0,4.0,1,1,49985.0,10.819483765526313
1091,557,0,1988,9.0,14,1,2018,30,0,12.379720281647755,1,3.0,1,1,23403.0,10.060617784220922
1091,557,0,1988,9.0,14,1,2020,32,0,9.872012863631326,1,4.0,1,0,,
1092,557,0,1978,6.0,23,1,2018,40,1,8.471949374781135,1,5.0,1,1,60119.0,11.004076239413092
1092,557,0,1978,6.0,23,1,2020,42,1,11.857302765881137,0,3.0,1,0,116256.0,11.66354633196259
1093,558,0,1985,9.0,9,1,2018,33,0,17.008605475230933,1,4.0,1,1,94322.0,11.454470379485386
1093,558,0,1985,9.0,9,1,2020,35,0,9.018028441549918,0,3.0,1,1,25692.0,10.153922587251353
1094,559,1,1981,6.0,1,1,2018,37,1,9.733126541747382,1,3.0,1,1,69725.0,11.152314191130591
1094,559,1,1981,6.0,1,1,2020,39,0,8.874416312886602,1,5.0,1,0,,
1095,559,1,1975,9.0,21,1,2018,43,1,12.20149277866658,1,3.0,1,1,105384.0,11.565361407976939
1095,559,1,1975,9.0,21,1,2020,45,0,11.954852626091148,1,4.0,1,1,60181.0,11.00511702810852
1096,559,0,1990,14.0,27,1,2018,28,1,15.806413374279002,0,,1,1,178138.0,12.090314914669056
1096,559,0,1990,14.0,27,1,2020,30,0,17.48489527301894,0,3.0,1,1,117787.0,11.676634671277133
1097,560,1,1969,6.0,8,1,2018,49,1,8.573816935334111,1,4.0,1,1,27694.0,10.228962284231766
1097,560,1,1969,6.0,8,1,2020,51,1,6.662033469667447,1,4.0,1,1,26580.0,10.187906970242112
1098,561,0,1970,6.0,7,1,2018,48,0,7.596076314616985,1,,1,1,37157.0,10.522895920850882
1098,561,0,1970,6.0,7,1,2020,50,1,12.882887559184638,1,4.0,1,0,94331.0,11.454559887049559
1099,561,0,1993,6.0,25,1,2018,25,0,8.402625979028992,1,3.0,1,1,14166.0,9.558573433584494
1099,561,0,1993,6.0,25,1,2020,27,1,7.700979013449409,1,4.0,1,0,15336.0,9.637954279488046
1100,561,0,1965,6.0,8,1,2018,53,0,6.312926431020907,1,4.0,1,0,20092.0,9.908065839533188
1100,561,0,1965,6.0,8,1,2020,55,0,13.838862079570998,1,3.0,1,1,52750.0,10.873324684446912
1101,562,1,1973,9.0,7,1,2018,45,0,9.804099513365353,1,5.0,1,0,36776.0,10.512594428929642
1101,562,1,1973,9.0,7,1,2020,47,1,12.312969979472232,1,3.0,1,1,69478.0,11.148768551512585
1102,562,0,1963,6.0,6,0,2018,55,1,8.802188534863786,1,3.0,0,0,51818.0,10.85548482850696
1102,562,0,1963,6.0,6,0,2020,57,1,8.402435829669145,1,4.0,0,0,44974.0,10.713848213877002
1103,562,0,1982,12.0,5,1,2018,36,1,13.581119923373315,1,5.0,1,1,108568.0,11.59512919403651
1103,562,0,1982,12.0,5,1,2020,38,1,15.314616842811285,1,5.0,1,1,82808.0,11.324284850053733
1104,563,1,1972,6.0,24,1,2018,46,0,6.613582843964631,1,,1,0,42836.0,10.665123029083787
1104,563,1,1972,6.0,24,1,2020,48,0,5.734794361291312,1,5.0,1,0,38500.0,10.558415975316223
1105,563,1,1981,9.0,26,1,2018,37,0,8.822046599233376,1,5.0,1,1,132850.0,11.796978114208398
1105,563,1,1981,9.0,26,1,2020,39,0,13.268538159673534,1,4.0,1,1,67457.0,11.119241807443386
1106,564,1,1973,9.0,19,1,2018,45,1,11.49307832194391,1,3.0,1,0,73484.0,11.204827672599139
1106,564,1,1973,9.0,19,1,2020,47,1,12.020465212946037,1,4.0,1,1,95324.0,11.465037013903697
1107,564,1,1982,12.0,27,1,2018,36,0,14.44863892242177,0,4.0,1,1,137156.0,11.82887345353695
1107,564,1,1982,12.0,27,1,2020,38,0,14.035802213134152,1,5.0,1,1,116321.0,11.664107222673714
1108,565,0,1985,6.0,1,0,2018,33,1,9.220535952434377,1,4.0,0,0,31423.0,10.35528438214862
1108,565,0,1985,6.0,1,0,2020,35,0,,1,4.0,0,0,38248.0,10.551833570640087
1109,566,1,1969,6.0,25,0,2018,49,0,9.168919685674345,1,3.0,0,1,38225.0,10.551250362998672
1109,566,1,1969,6.0,25,0,2020,51,0,9.884971417796937,1,3.0,0,0,23062.0,10.045956038970017
1110,566,1,1981,9.0,12,1,2018,37,0,11.000264672811085,1,5.0,1,1,73700.0,11.20776386068633
1110,566,1,1981,9.0,12,1,2020,39,0,8.491604371297356,1,4.0,1,1,46829.0,10.754250317026946
1111,567,0,1990,6.0,6,1,2018,28,0,9.443706460237165,0,4.0,1,0,73711.0,11.207906417058759
1111,567,0,1990,6.0,6,1,2020,30,0,6.50483617543294,0,4.0,1,1,38654.0,10.562394552734142
1112,567,0,1975,9.0,5,1,2018,43,1,13.41678545968911,1,4.0,1,1,52002.0,10.859029623864247
1112,567,0,1975,9.0,5,1,2020,45,0,13.729920385663597,1,5.0,1,1,81148.0,11.304024494394813
1113,567,0,1976,12.0,20,1,2018,42,1,16.280754028933103,1,4.0,1,1,130260.0,11.777287339773823
1113,567,0,1976,12.0,20,1,2020,44,1,13.837624306456966,1,4.0,1,1,52075.0,10.860432862100339
1114,568,0,1968,6.0,27,1,2018,50,1,8.886677367651266,1,5.0,1,1,24509.0,10.10678801844182
1114,568,0,1968,6.0,27,1,2020,52,0,11.809494335134906,1,4.0,1,1,58827.0,10.982357691357821
1115,568,1,1966,6.0,12,1,2018,52,1,9.222635446674149,1,2.0,1,1,85904.0,11.36098102343008
1115,568,1,1966,6.0,12,1,2020,54,1,9.104912451805694,1,4.0,1,0,31182.0,10.347593235079655
1116,568,0,1987,6.0,4,1,2018,31,0,12.376665443390205,0,5.0,1,0,29168.0,10.28081126510284
1116,568,0,1987,6.0,4,1,2020,33,0,8.838412583040029,1,3.0,1,1,104646.0,11.558334036054067
1117,569,0,1979,12.0,28,1,2018,39,1,13.34483401681939,1,4.0,1,0,48055.0,10.78010104425493
1117,569,0,1979,12.0,28,1,2020,41,0,19.51673455306608,1,5.0,1,1,105469.0,11.566168698172415
1118,569,0,1989,6.0,20,1,2018,29,0,9.265213031423233,1,5.0,1,1,58347.0,10.974165999522654
1118,569,0,1989,6.0,20,1,2020,31,1,6.5593717397407225,1,4.0,1,0,15728.0,9.663198993101336
1119,569,0,1975,9.0,25,1,2018,43,0,14.532505491291392,1,5.0,1,1,138600.0,11.839344512659093
1119,569,0,1975,9.0,25,1,2020,45,0,9.33072818952537,1,4.0,1,0,29260.0,10.283969139794353
1120,570,1,1983,6.0,19,1,2018,35,1,9.882124275166735,1,3.0,1,1,43110.0,10.671502854373681
1120,570,1,1983,6.0,19,1,2020,37,1,6.666344593247913,1,5.0,1,1,52868.0,10.875549332697096
1121,570,1,1973,9.0,23,1,2018,45,0,11.14706264651719,1,5.0,1,1,79853.0,11.2879380386537
1121,570,1,1973,9.0,23,1,2020,47,0,14.361782629830318,1,4.0,1,1,54321.0,10.90266271569789
1122,571,1,1976,9.0,26,1,2018,42,1,11.016813466630165,1,4.0,1,1,178411.0,12.091844528978703
1122,571,1,1976,9.0,26,1,2020,44,0,,1,3.0,1,1,75452.0,11.231253548894278
1123,571,0,1988,9.0,12,1,2018,30,1,10.99583627726176,1,5.0,1,1,47785.0,10.774465869456034
1123,571,0,1988,9.0,12,1,2020,32,1,10.719180418186033,1,4.0,1,1,72293.0,11.188480421600982
1124,571,1,1983,6.0,23,1,2018,35,1,7.741335510372069,1,4.0,1,0,52263.0,10.864051446503495
1124,571,1,1983,6.0,23,1,2020,37,0,9.131106514605035,1,4.0,1,0,35811.0,10.485996899154902
1125,572,0,1993,9.0,1,1,2018,25,1,14.774920059330356,1,5.0,1,1,95361.0,11.46542240060456
1125,572,0,1993,9.0,1,1,2020,27,0,12.681568258127113,0,4.0,1,1,47005.0,10.758003176302982
1126,572,0,1965,9.0,6,1,2018,53,1,9.895256861464372,1,3.0,1,0,36809.0,10.513509339316052
1126,572,0,1965,9.0,6,1,2020,55,0,8.215415328831543,1,5.0,1,1,52172.0,10.862293825362958
1127,572,1,1974,12.0,16,1,2018,44,1,13.974043851020584,1,5.0,1,1,131005.0,11.7829937744774
1127,572,1,1974,12.0,16,1,2020,46,1,18.049524975669,1,5.0,1,1,173977.0,12.066678754355797
1128,573,1,1968,12.0,18,1,2018,50,1,14.371743559937299,1,3.0,1,1,66112.0,11.099104141838772
1128,573,1,1968,12.0,18,1,2020,52,1,15.360346898330167,1,4.0,1,1,114991.0,11.65261312508553
1129,574,0,1974,9.0,9,1,2018,44,1,11.588775403602074,1,3.0,1,1,63267.0,11.055118670163848
1129,574,0,1974,9.0,9,1,2020,46,1,12.616184825182845,1,4.0,1,1,62860.0,11.048668915260476
1130,574,1,1986,9.0,19,1,2018,32,1,14.93699377784605,1,3.0,1,1,50273.0,10.825232385357177
1130,574,1,1986,9.0,19,1,2020,34,0,11.72543932425011,1,4.0,1,1,57140.0,10.953258483869904
1131,575,1,1985,9.0,23,1,2018,33,1,12.092530339829166,1,5.0,1,1,111447.0,11.621302416983143
1131,575,1,1985,9.0,23,1,2020,35,1,,1,4.0,1,1,43998.0,10.69188867548043
1132,575,1,1988,6.0,14,0,2018,30,1,6.7675750738238545,1,3.0,0,0,32655.0,10.393743885124714
1132,575,1,1988,6.0,14,0,2020,32,1,9.082431136057869,1,3.0,0,1,37405.0,10.529564608562264
1133,576,0,1966,9.0,28,1,2018,52,0,14.362877986842651,1,4.0,1,1,24583.0,10.10982020676654
1133,576,0,1966,9.0,28,1,2020,54,1,9.695511107687667,1,5.0,1,0,37782.0,10.539596899840001
1134,576,1,1975,9.0,27,1,2018,43,1,12.869797181534596,1,4.0,1,1,58519.0,10.977106114482506
1134,576,1,1975,9.0,27,1,2020,45,0,10.758024520514363,1,3.0,1,1,30208.0,10.315875428673634
1135,577,0,1968,6.0,24,1,2018,50,1,8.49503326413207,1,4.0,1,0,16254.0,9.696090727287395
1135,577,0,1968,6.0,24,1,2020,52,0,7.209104874795598,1,3.0,1,0,20940.0,9.949427326458268
1136,577,1,1966,6.0,14,1,2018,52,0,6.422431188785159,1,3.0,1,0,46039.0,10.737240434906989
1136,577,1,1966,6.0,14,1,2020,54,1,8.595135445861,1,3.0,1,0,73881.0,11.210216642293531
1137,577,0,1963,9.0,13,1,2018,55,1,8.56161230232868,1,4.0,1,1,38495.0,10.558272375830317
1137,577,0,1963,9.0,13,1,2020,57,1,9.78638730499732,1,3.0,1,1,161470.0,11.992072309465586
1138,578,1,1989,12.0,13,1,2018,29,1,13.730560388740363,0,4.0,1,1,85125.0,11.35187541717269
1138,578,1,1989,12.0,13,1,2020,31,0,16.890022745080106,1,3.0,1,1,,
1139,578,1,1966,9.0,9,1,2018,52,1,10.247437261425748,1,3.0,1,1,26843.0,10.19775465097538
1139,578,1,1966,9.0,9,1,2020,54,0,12.838091912008393,1,4.0,1,0,29629.0,10.296518623837947
1140,578,0,1989,12.0,7,1,2018,29,0,16.40492272682134,0,4.0,1,1,86905.0,11.372574087881144
1140,578,0,1989,12.0,7,1,2020,31,0,15.934884812983356,0,4.0,1,1,25137.0,10.132113260536203
1141,579,0,1992,12.0,6,1,2018,26,1,15.450774543683117,0,3.0,1,1,41877.0,10.642482687495894
1141,579,0,1992,12.0,6,1,2020,28,1,15.412776223744906,0,4.0,1,1,63861.0,11.064461722484637
1142,579,0,1966,6.0,25,1,2018,52,1,10.725901342445326,1,3.0,1,1,46615.0,10.749686644070469
1142,579,0,1966,6.0,25,1,2020,54,0,7.53628785198261,1,4.0,1,1,42061.0,10.646887809432194
1143,580,0,1992,6.0,2,1,2018,26,0,12.39434341824718,0,3.0,1,1,63269.0,11.055158399234976
1143,580,0,1992,6.0,2,1,2020,28,0,9.959197848969477,0,4.0,1,1,29128.0,10.27946921917797
1144,580,1,1967,12.0,13,1,2018,51,1,16.535312136551195,1,4.0,1,1,117412.0,11.673442112578066
1144,580,1,1967,12.0,13,1,2020,53,1,15.077029231227538,1,2.0,1,1,40112.0,10.599421137789326
1145,580,1,1973,6.0,21,1,2018,45,0,8.268592767862152,1,4.0,1,1,30524.0,10.326260077335347
1145,580,1,1973,6.0,21,1,2020,47,0,10.672544237939478,1,3.0,1,1,63555.0,11.059658344170716
1146,581,1,1992,6.0,14,0,2018,26,0,7.285226876995789,0,,0,1,17703.0,9.781511143454065
1146,581,1,1992,6.0,14,0,2020,28,0,11.340452606304977,0,4.0,1,1,54991.0,10.914922399910713
1147,581,0,1980,6.0,8,1,2018,38,0,8.31289095698585,1,3.0,1,0,21864.0,9.992614350312408
1147,581,0,1980,6.0,8,1,2020,40,0,11.6660447355964,1,4.0,1,1,44979.0,10.713954053088933
1148,582,0,1965,9.0,15,1,2018,53,1,13.007923524723056,1,4.0,1,1,58180.0,10.971301551331853
1148,582,0,1965,9.0,15,1,2020,55,1,12.157150975317586,1,4.0,1,1,,
1149,583,1,1965,6.0,19,1,2018,53,0,9.679645759993582,1,4.0,1,1,73285.0,11.202107787470359
1149,583,1,1965,6.0,19,1,2020,55,0,11.259535329018988,1,5.0,1,1,137474.0,11.831191625910426
1150,583,0,1968,12.0,25,1,2018,50,0,13.543029698141417,1,4.0,1,0,42598.0,10.659570888983751
1150,583,0,1968,12.0,25,1,2020,52,1,13.983322908839325,1,4.0,1,1,121855.0,11.710587392908907
1151,583,1,1974,12.0,25,1,2018,44,0,14.428611693192547,1,3.0,1,1,66907.0,11.111060115566039
1151,583,1,1974,12.0,25,1,2020,46,1,15.944648365762244,1,4.0,1,1,237982.0,12.37994836840703
1152,584,1,1967,9.0,5,1,2018,51,1,14.070263089971423,1,5.0,1,1,97985.0,11.492567969185325
1152,584,1,1967,9.0,5,1,2020,53,1,11.416063456050834,1,4.0,1,1,39357.0,10.58043006201212
1153,584,0,1967,6.0,21,1,2018,51,0,8.999627519557897,1,4.0,1,1,35365.0,10.473474806767488
1153,584,0,1967,6.0,21,1,2020,53,1,8.806239458399578,1,5.0,1,1,49191.0,10.803464554547853
1154,585,1,1982,9.0,9,1,2018,36,0,11.650633569706903,1,5.0,1,1,86669.0,11.369847880199465
1154,585,1,1982,9.0,9,1,2020,38,0,8.834821195358813,1,5.0,1,1,59303.0,10.990421925080291
1155,585,0,1985,9.0,18,1,2018,33,0,16.607283365134673,1,4.0,1,1,81530.0,11.308730878501898
1155,585,0,1985,9.0,18,1,2020,35,0,11.734222939199087,0,3.0,1,1,37091.0,10.521130862060154
1156,585,1,1967,9.0,27,1,2018,51,0,11.620607726776518,1,4.0,1,1,69865.0,11.154317797118107
1156,585,1,1967,9.0,27,1,2020,53,1,10.793211808433126,1,5.0,1,1,49833.0,10.816425142828544
1157,586,0,1963,9.0,26,1,2018,55,0,13.407198317994522,1,5.0,1,1,115127.0,11.65379153062895
1157,586,0,1963,9.0,26,1,2020,57,0,12.802865613241302,1,4.0,1,1,119714.0,11.692861591269082
1158,586,0,1973,9.0,2,1,2018,45,0,10.755014918051751,1,3.0,1,1,56720.0,10.945883558767948
1158,586,0,1973,9.0,2,1,2020,47,1,10.146300399895782,1,5.0,1,1,23404.0,10.06068094918783
1159,586,0,1967,12.0,23,1,2018,51,0,14.952408640416605,1,4.0,1,0,47200.0,10.762138672566032
1159,586,0,1967,12.0,23,1,2020,53,0,15.35437646876715,1,3.0,1,1,,
1160,587,0,1991,9.0,3,1,2018,27,0,11.067722442496596,1,4.0,1,1,25231.0,10.135810410733304
1160,587,0,1991,9.0,3,1,2020,29,1,14.232246405009244,1,4.0,1,1,46938.0,10.75659046108995
1161,588,1,1969,9.0,23,1,2018,49,1,12.646708547045751,1,4.0,1,0,49924.0,10.818253662286885
1161,588,1,1969,9.0,23,1,2020,51,1,10.742628464911242,1,3.0,1,0,85195.0,11.352698289993382
1162,589,0,1976,9.0,1,1,2018,42,0,12.224183272989514,0,5.0,1,1,63435.0,11.057769194004411
1162,589,0,1976,9.0,1,1,2020,44,1,14.657302889023363,1,4.0,1,1,53930.0,10.895445851685812
1163,590,1,1975,12.0,2,1,2018,43,0,12.547197954311514,1,3.0,1,0,59309.0,10.990523294491627
1163,590,1,1975,12.0,2,1,2020,45,0,12.806412585441176,1,4.0,1,1,31005.0,10.341910493582548
1164,590,0,1972,9.0,2,1,2018,46,1,15.055360650904143,1,4.0,1,1,34126.0,10.437809407323057
1164,590,0,1972,9.0,2,1,2020,48,1,9.222986276788934,1,3.0,1,1,56498.0,10.941952693376667
1165,590,1,1989,12.0,23,0,2018,29,1,18.211791675682125,0,4.0,0,1,142200.0,11.864990467425375
1165,590,1,1989,12.0,23,0,2020,31,0,15.205299461698804,1,5.0,0,1,84259.0,11.34164923129945
1166,591,0,1970,12.0,10,1,2018,48,0,15.333033139732056,1,4.0,1,1,86286.0,11.365428241675218
1166,591,0,1970,12.0,10,1,2020,50,1,14.70014564095389,1,4.0,1,1,154111.0,11.945429739728588
1167,591,0,1986,9.0,6,1,2018,32,0,11.160813700666843,0,3.0,1,1,48026.0,10.779494439205143
1167,591,0,1986,9.0,6,1,2020,34,1,9.808854199949138,1,4.0,1,0,86129.0,11.363598224070214
1168,592,0,1969,9.0,1,1,2018,49,0,14.23056085499347,1,3.0,1,1,111993.0,11.626191206234108
1168,592,0,1969,9.0,1,1,2020,51,1,14.461014919884114,1,3.0,1,1,59117.0,10.987272864758735
1169,592,0,1975,9.0,23,0,2018,43,0,12.421387441019194,1,4.0,0,1,51834.0,10.855794015381386
1169,592,0,1975,9.0,23,0,2020,45,0,8.75409028014452,1,4.0,0,0,29340.0,10.286718449218684
1170,592,1,1967,12.0,25,1,2018,51,0,15.167439124406478,1,3.0,1,0,48629.0,10.791975417107436
1170,592,1,1967,12.0,25,1,2020,53,0,14.237519334930214,1,3.0,1,1,,
1171,593,0,1991,6.0,23,0,2018,27,1,11.43351927282605,0,4.0,0,1,35534.0,10.478232898328514
1171,593,0,1991,6.0,23,0,2020,29,0,7.748207091773039,1,4.0,1,0,17099.0,9.746784673191788
1172,593,1,1971,9.0,5,1,2018,47,0,10.206324200369021,1,3.0,1,1,50631.0,10.832318184419366
1172,593,1,1971,9.0,5,1,2020,49,1,11.893818505367292,1,3.0,1,1,146040.0,11.891633558154686
1173,593,0,1979,6.0,14,1,2018,39,1,8.730067463786192,1,4.0,1,1,35392.0,10.474231630656579
1173,593,0,1979,6.0,14,1,2020,41,1,11.523405952641902,1,4.0,1,1,47741.0,10.773544283036625
1174,594,0,1981,9.0,12,1,2018,37,0,8.91725793559778,0,3.0,1,1,31010.0,10.342054201323046
1174,594,0,1981,9.0,12,1,2020,39,1,15.870694733254423,1,4.0,1,1,,
1175,595,0,1986,12.0,5,1,2018,32,0,16.00773461964915,1,3.0,1,1,35678.0,10.482281368368637
1175,595,0,1986,12.0,5,1,2020,34,1,14.142070176854391,1,5.0,1,1,73784.0,11.208893478422889
1176,595,1,1966,9.0,26,1,2018,52,1,9.706058619299213,1,,1,1,83465.0,11.332181588618127
1176,595,1,1966,9.0,26,1,2020,54,1,13.504133970180092,1,3.0,1,1,,
1177,595,0,1984,6.0,22,1,2018,34,0,6.994340512410952,0,4.0,1,1,41826.0,10.641272003048071
1177,595,0,1984,6.0,22,1,2020,36,0,7.416177978874102,0,3.0,1,0,53592.0,10.889162637554533
1178,596,0,1970,12.0,12,1,2018,48,0,14.252085807537231,1,4.0,1,1,57430.0,10.958328938757898
1178,596,0,1970,12.0,12,1,2020,50,1,15.895686167814212,1,4.0,1,1,112326.0,11.629165030308231
1179,596,0,1980,6.0,22,0,2018,38,0,9.42127124266322,1,5.0,0,0,29014.0,10.275547253357772
1179,596,0,1980,6.0,22,0,2020,40,1,8.828315881334795,1,4.0,0,1,78618.0,11.272354543596673
1180,596,0,1980,12.0,2,1,2018,38,0,12.746655970002873,1,3.0,1,0,14829.0,9.604368136467125
1180,596,0,1980,12.0,2,1,2020,40,0,12.704908730985338,1,3.0,1,1,51478.0,10.848918459396243
1181,597,1,1965,9.0,17,1,2018,53,1,15.52033769785867,1,4.0,1,1,95113.0,11.462818548379623
1181,597,1,1965,9.0,17,1,2020,55,1,13.223785462563349,1,4.0,1,1,94358.0,11.454852477510844
1182,597,1,1974,6.0,12,1,2018,44,1,12.02552998003278,1,3.0,1,1,38527.0,10.559116845216863
