item,firm,tier,month,t,cap,lnctx,lnlat,mm,cache,reason,hike,rho,p_out,p_in,io_ratio,q_tok,q_out,q_in,exp_yuan,p_blend,cap_z,lnlat_z,eta,p_out_adj
balanced_6,S12,均衡档,2026-05,40,0.7078115897047627,5.6471892914689255,1.4685193794253464,1.0,1.0,0.0,0.0,0.0,2.732535199434467,0.48526725124133635,0.17758865515868508,149.54791405524142,18.728960162375895,130.81895389286552,114659697.05835597,0.766708768776286,-0.14611978509720255,-0.7193750391981123,5.142445933946953,0.531368775585197
balanced_6,S12,均衡档,2026-06,41,0.7098054530383637,5.649784608519022,1.464848311486793,1.0,1.0,0.0,0.0,0.0,2.7972856170284617,0.5204700187813621,0.18606252275885007,158.665142886347,19.833142860793377,138.83200002555364,127736858.925722,0.8050719685622495,-0.13364323593794833,-0.7233087678174437,5.189024050363235,0.5390774045136002
balanced_6,S12,均衡档,2026-07,42,0.7098054530383637,5.649784608519022,1.464848311486793,1.0,1.0,0.0,0.0,0.0,2.818531705672977,0.5942035610369829,0.2108202507855436,182.15161970097154,22.768952462621442,159.3826672383501,158880762.86145946,0.8722445791164822,-0.13364323593794833,-0.7233087678174437,5.189024050363235,0.5431718331457103
balanced_6,S12,均衡档,2026-08,43,0.7098054530383637,5.649784608519022,1.464848311486793,1.0,1.0,0.0,0.0,0.0,2.916451077697637,0.5945032391394108,0.2038447494235821,198.2355772085519,24.779447151068986,173.4561300574829,175388276.5162473,0.8847467189591892,-0.13364323593794833,-0.7233087678174437,5.189024050363235,0.5620423126567478
flagship_1,S01,旗舰档,2023-01,0,0.6102310542896694,4.431569029132307,2.8319455341336437,0.0,0.0,0.0,0.0,1.0,52.846548332596875,16.029808268313356,0.30332744094141395,0.024544179980688932,0.004090696663448155,0.020453483317240777,544044.6149334213,22.165931612360612,-0.7567275065872776,0.7416026857835726,2.1542393168355085,24.531419475820517
flagship_1,S01,旗舰档,2023-02,1,0.6289410947916103,4.626331237775525,2.752930618472635,0.0,0.0,0.0,0.0,1.0,45.56657199494619,12.777626164518146,0.2804166652241323,0.02728765112238072,0.004464636593762134,0.022823014528618586,495062.13237498817,18.142350550976857,-0.6396499034435867,0.6569343439570671,2.4602388888324827,18.521198165666753
flagship_1,S01,旗舰档,2023-03,2,0.6465175512449028,4.80061211949908,2.6797658819383354,0.0,0.0,0.0,0.0,1.0,40.25893192617934,9.518920999830913,0.2364424624400183,0.036450232144681675,0.005861629551608296,0.030588602593073378,527153.436673368,14.462279268371766,-0.5296656736875112,0.5785347548325392,2.7807441153695405,14.477754966256299
flagship_1,S01,旗舰档,2023-04,3,0.6630291040350981,4.9565655046343915,2.6120181835784546,0.0,0.0,0.0,0.0,1.0,35.81203434208663,9.271741756146536,0.2589001693559279,0.04311564292529757,0.0068223689483753805,0.03629327397692219,580824.7748727005,13.471323525872988,-0.42634505155117525,0.5059397867216773,3.11330572136483,11.502896775067478
flagship_1,S01,旗舰档,2023-05,4,0.6785402724135418,5.0961187252437625,2.549286451729605,1.0,0.0,0.0,0.0,1.0,31.349541421122176,7.8780440372841,0.251296946626982,0.05382815608550944,0.008389536805827595,0.04543861927968185,620975.5752770412,11.53625946782539,-0.32928430945828613,0.438719671745739,3.8927155571527368,8.053386115900102
flagship_1,S01,旗舰档,2023-06,5,0.693111666607751,5.220996433833097,2.4911993096417437,1.0,0.0,0.0,0.0,1.0,27.855222292259896,7.7696457764903135,0.27892959154913144,0.06320157042508143,0.009711715883410313,0.053489854541671114,686119.2271964416,10.856047129552914,-0.23810418044985657,0.3764764615761583,4.286134666331355,6.49891439741022
flagship_1,S01,旗舰档,2023-07,6,0.7068002246571957,5.3327419172725214,2.4374128768988186,1.0,0.0,0.0,0.0,1.0,24.020471957980693,5.6244203261767565,0.23415111643166814,0.07945730421949432,0.012048194985467343,0.06740910923402697,668540.4939380325,8.41383307054118,-0.15244837619031956,0.3188416715493736,4.684856513038732,5.127258837304352
flagship_1,S01,旗舰档,2023-08,7,0.7196594348999246,5.432736169330547,2.387608733619857,1.0,0.0,0.0,0.0,1.0,21.46628335435022,5.27365343638546,0.24567147229595915,0.09661111023421155,0.01446730603235414,0.0821438042018574,743757.2459715138,7.698464950547038,-0.07198219476311664,0.26547409920884846,5.086323535395309,4.220392824988052
flagship_1,S01,旗舰档,2023-09,8,0.7317395449794089,5.522214957527514,2.341492035388413,1.0,0.0,0.0,0.0,1.0,19.41133610252705,4.991875189696619,0.2571628847870372,0.11394485467770148,0.016863769285261784,0.09708108539243969,811964.9551110272,7.125946646803047,0.0036087871843166427,0.2160578043598938,5.488150833259985,3.536953828762872
flagship_1,S01,旗舰档,2023-10,9,0.7430877581883012,5.602284095227066,2.2987897677506033,1.0,0.0,0.0,0.0,1.0,17.684318453819817,4.138620976784709,0.23402773409629282,0.14360102260970992,0.02101941070910574,0.12258161190060417,879032.7830713791,6.121354619183201,0.07461994305663354,0.170300238679049,5.888152193461087,3.003373192944743
flagship_1,S01,旗舰档,2023-11,10,0.7537484179163271,5.673933107704049,2.2592491299482242,1.0,0.0,0.0,0.0,1.0,16.010968428743265,3.6770820955250896,0.22966019275410635,0.16828385351124345,0.02437760987420969,0.14390624363703378,919464.2139761997,5.463769665309977,0.14132875048857177,0.12793051380516765,6.284356349229069,2.5477499268015578
flagship_1,S01,旗舰档,2023-12,11,0.7637631809230442,5.738047461079377,2.222636038318528,1.0,1.0,0.0,0.0,1.0,12.987316342812404,2.971774194299403,0.22882126806313438,0.20945107232358842,0.03004555384727497,0.17940551847631345,923363.8026323774,4.408494033421991,0.20399587559484347,0.08869779765917003,6.013234054827133,2.159788929617136
flagship_1,S01,旗舰档,2024-01,12,0.7731711801125354,5.7954195052517505,2.1887337405006644,1.0,1.0,0.0,0.0,1.0,11.700633347099268,2.9248732131881785,0.24997563178178647,0.24905647638170095,0.03539891879754365,0.2136575575841573,1039111.0367069109,4.172190387510269,0.2628661915286414,0.052369829498554225,6.358792080060105,1.8400716991187844
flagship_1,S01,旗舰档,2024-02,13,0.7820091774460819,5.8467582660632,2.1573415322447826,1.0,1.0,0.0,0.0,1.0,10.56648628117555,2.5751173085744945,0.2437061138443087,0.32194224992021486,0.045362188023974265,0.2765800618962406,1191545.0420350442,3.70111422881072,0.3181697353288067,0.01873154491566697,6.696804401627033,1.577840063330557
flagship_1,S01,旗舰档,2024-03,14,0.7903117075903262,5.892698207713815,2.128273569227202,1.0,1.0,0.0,0.0,1.0,10.148306920712844,2.3132282321646818,0.22794228143054568,0.47628488942366076,0.06656118805613839,0.40972370136752234,1623267.7987913422,3.408186643829104,0.37012260679455955,-0.012416197360380793,7.0262839571688405,1.4443348692673654
flagship_1,S01,旗舰档,2024-04,15,0.7981112128622321,5.933807073714943,2.1013577668375083,1.0,1.0,0.0,0.0,1.0,9.290776359106406,2.2293601510505043,0.2399541292225148,0.6295800254775856,0.08730599157389074,0.5422740339036949,2020064.5646573547,3.2085906205886663,0.41892781290015796,-0.0412577943955824,7.346421977684219,1.2646668524253621
flagship_1,S01,旗舰档,2024-05,16,0.805438169998143,5.970592903282406,2.076434781424224,1.0,1.0,0.0,0.0,1.0,8.679197344168038,1.6637889458933783,0.19169848085219038,0.8908936985615216,0.12264383697319686,0.7682498615883246,2342655.6915311203,2.629556921677279,0.46477606104906094,-0.06796399069606503,7.656575137230129,1.1335613101953907
flagship_1,S01,旗舰档,2024-06,17,0.812321209242292,6.003510309881004,2.053357066967952,1.0,1.0,0.0,0.0,1.0,8.272034083017088,1.6534678044506146,0.19988648352468338,1.173016200461884,0.16037132394614526,1.0126448765157388,3000972.75828173,2.5583387144185004,0.5078465042672534,-0.09269288902889353,7.95625152951946,1.0396898655511335
flagship_1,S01,旗舰档,2024-07,18,0.8187872262201035,6.032966099512994,2.0319880015974237,1.0,1.0,0.0,0.0,1.0,7.888081505200919,1.5539959335697975,0.1970055624482566,1.656358971639813,0.2249807038592656,1.4313782677805473,3999022.136670509,2.414345081677213,0.5483074412475901,-0.11559088640279536,8.245096090142447,0.9566997666202627
flagship_1,S01,旗舰档,2024-08,19,0.8248614870334333,6.059324298183513,2.012201078777351,1.0,1.0,0.0,0.0,1.0,7.460637973487668,1.5784232048747535,0.21156678698040066,2.247014466650787,0.30333318170149076,1.9436812849492964,5331010.697065724,2.372486148258621,0.5863169739805915,-0.13679354074988231,8.522875955645024,0.8753662510535783
flagship_1,S01,旗舰档,2024-09,20,0.8305677269884112,6.082910650674297,1.993879158379864,1.0,1.0,0.0,0.0,1.0,7.204935608276775,1.6351775653093628,0.226952419037712,2.9259570182370465,0.3926910528367274,2.533265965400319,6971653.423219399,2.3826916731059753,0.6220236255414082,-0.15642637343919136,8.789466136990837,0.8197239167865384
flagship_1,S01,旗舰档,2024-10,21,0.8359282433416658,6.104016646223292,1.9769137732058084,1.0,1.0,0.0,0.0,1.0,6.914234082275607,1.6167738151500197,0.23383266981003173,4.112721499635678,0.5489318467249772,3.5637896529107014,9557285.077000927,2.3238347351863116,0.6555669204469701,-0.17460561237298808,9.044835786435334,0.7644399794018351
flagship_1,S01,旗舰档,2024-11,22,0.8409639824273384,6.122903120861044,1.9612044868504577,1.0,1.0,0.0,0.0,1.0,6.532186202469221,1.5063558497441858,0.2306051608226922,5.405213595950139,0.7176901460957471,4.6875234498543925,11749164.039475972,2.1736724795258864,0.687077929851059,-0.1914388800650227,9.28903525368342,0.7032147068102671
flagship_1,S01,旗舰档,2024-12,23,0.8456946215053395,6.139803480922921,1.9466582991121557,1.0,1.0,0.0,0.0,1.0,6.096577735926665,1.3935579154382058,0.2285803570134234,7.535092760870093,0.9955637985306796,6.539528962339413,15182744.437522206,2.0149379602022344,0.7166797837076977,-0.2070258307742143,9.522184058659752,0.6402499361879337
flagship_1,S01,旗舰档,2025-01,24,0.8501386456506698,6.154926587574606,1.9331890954238644,1.0,1.0,0.0,0.0,1.0,5.870816807260488,1.2459320475768534,0.21222465092693726,10.114745011711838,1.3301668510794422,8.784578160632396,18754153.360553578,1.8541400044032934,0.7444881519041208,-0.2214587404656415,9.744459853040752,0.6024773969825022
flagship_1,S01,旗舰档,2025-02,25,0.8543134199842514,6.168459337998913,1.920717137048201,1.0,1.0,0.0,0.0,1.0,5.8090198366757715,1.2023927776655012,0.20698720463546808,12.394829842751237,1.6228193244174018,10.772010518333834,22379177.295062874,1.8055251729131803,0.7706116962433662,-0.23482305309146273,9.956088399353883,0.5834640677811537
flagship_1,S01,旗舰档,2025-03,26,0.8582352575275165,6.180568975143219,1.9091685890178898,1.0,1.0,0.0,0.0,1.0,5.528404977880466,1.0826249644357613,0.19582953288831395,18.4788837236008,2.409269192227857,16.06961453137294,30716781.655890558,1.6622639178501786,0.7951524950426415,-0.24719788642578117,10.157334563320635,0.5442771372171008
flagship_1,S01,旗舰档,2025-04,27,0.8619194829458919,6.191405154572299,1.89847508302699,1.0,1.0,0.0,0.0,1.0,5.16406331480342,1.083805798241181,0.20987461465360407,24.172370046040417,3.1390962645085243,21.033273781531893,39006475.9416034,1.6136802418343295,0.818206442006557,-0.25865650044804567,10.348494290605258,0.4990159118599066
flagship_1,S01,旗舰档,2025-05,28,0.8653804924302634,6.201101793969495,1.8885733126851885,1.0,1.0,0.0,0.0,1.0,5.104759772831146,1.072889910252251,0.21017441721008087,33.497705430113406,4.333778223264934,29.16392720684847,53412579.98205331,1.5945145882749643,0.8398636209338691,-0.26926673104784776,10.52988752173642,0.4847876828972387
flagship_1,S01,旗舰档,2025-06,29,0.8686318099504032,6.209778728143077,1.8794046587390252,1.0,1.0,0.0,0.0,1.0,5.119349496110825,1.252058431608525,0.24457373589353787,43.411605139093126,5.59640395713945,37.815201181953675,75996789.26085223,1.7506099813023366,0.8602086577218747,-0.27909139161868435,10.701851987339177,0.4783610820040559
flagship_1,S01,旗舰档,2025-07,30,0.8716861401001769,6.217543189991009,1.870914842041338,1.0,1.0,0.0,0.0,1.0,4.9973648537410345,0.9641349633794392,0.19292867172939882,52.794786663771326,6.783072515486396,46.01171414828493,78258990.52465041,1.4823242117266298,0.8793210510439475,-0.28818864491815055,10.864737818764606,0.459961845108681
flagship_1,S01,旗舰档,2025-08,31,0.8745554177410193,6.224491135726443,1.863053602214472,1.0,1.0,0.0,0.0,1.0,4.863859007736336,1.0253169786584866,0.21080318673457482,62.142521510842634,7.958526660817262,54.18399485002538,94264921.47880085,1.5169149752372615,0.8972754829923321,-0.2966123473960067,11.018902905713476,0.441410460674297
flagship_1,S01,旗舰档,2025-09,32,0.8772508546376653,6.230708430741602,1.855774400104921,1.0,1.0,0.0,0.0,1.0,4.663185593695437,1.0383574600289847,0.2226712703506439,70.90600206277053,9.053305632062456,61.85269643070807,106442453.16048929,1.501176911176851,0.9141421109000398,-0.3044123680285645,11.164708931663194,0.4176719359400951
flagship_1,S01,旗舰档,2025-10,33,0.879782983268364,6.2362719107654,1.849034142267906,1.0,1.0,0.0,0.0,1.0,4.703945995272574,1.0011950555079132,0.21284152847717766,86.21771826930505,10.976633306190955,75.2410849631141,126964492.51835312,1.4726032544931615,0.9299868414821554,-0.31163488354691976,11.302518019115498,0.416185666531739
flagship_1,S01,旗舰档,2025-11,34,0.8821616979807663,6.241250331429007,1.8427929258508162,1.0,1.0,0.0,0.0,1.0,4.665091685329511,1.0049027392858103,0.21540900095189247,99.23426861466687,12.599320647212819,86.63494796745405,145836682.5224912,1.4696201680972176,0.9448715883677541,-0.3183226518068069,11.432689919312574,0.4080484748780813
flagship_1,S01,旗舰档,2025-12,35,0.8843962936543036,6.245705217974443,1.8370138023652074,1.0,1.0,0.0,0.0,1.0,4.572326736791849,1.060663970844107,0.23197466670728714,122.39110425096221,15.499191215169706,106.8919130357925,184243767.32343644,1.5053689436909214,0.9588545140287581,-0.3245152649184421,11.555579684661925,0.39568129523271245
flagship_1,S01,旗舰档,2026-01,36,0.8864955020201312,6.249691625607247,1.8316625589488664,1.0,1.0,0.0,0.0,1.0,4.644274848678332,0.8575112037230725,0.18463834111090627,132.87267837678527,16.785188887310788,116.08748948947448,177501353.42896134,1.335875483187169,0.9719902570510556,-0.3302493836349059,11.671535766305906,0.3979146310878561
flagship_1,S01,旗舰档,2026-02,37,0.8884675257805568,6.253258819889928,1.826707515822993,1.0,1.0,0.0,0.0,1.0,4.417385590052862,0.8949366812379246,0.20259419581871163,131.95211764039672,16.630021890176675,115.32209575022004,176667192.70403418,1.338873493379602,0.984330145635962,-0.3355589543866665,11.780898483793372,0.37496168871412705
flagship_1,S01,旗舰档,2026-03,38,0.8903200706612792,6.256450885584787,1.8221193387454404,1.0,1.0,0.0,0.0,1.0,4.393755931290569,0.8675003155997671,0.19743935010631283,159.77916013844705,20.092508173277686,139.68665196516937,209459791.62570235,1.3109331119540717,0.9959223981662861,-0.34047541024709416,11.88399881844846,0.3697203271738633
flagship_1,S01,旗舰档,2026-04,39,0.8920603755216779,6.259307271470401,1.8178708653497084,1.0,1.0,0.0,0.0,1.0,4.151004377647284,0.8783233326818797,0.21159296709286968,164.67399964964642,20.664529925939977,144.00946972370645,212265431.57007623,1.2890039230338934,1.0068123116207048,-0.34502785701871247,11.98115748663124,0.3464610478811449
flagship_1,S01,旗舰档,2026-05,40,0.8936952406408145,6.261863277864842,1.813936944341613,1.0,1.0,0.0,0.0,1.0,3.999813894078576,0.803374093364444,0.20085286831814325,182.91618164099154,22.90790814870596,160.00827349228558,220173870.94514486,1.2036872242242558,1.017042438572695,-0.34924324554182223,12.072684253538055,0.3313110663775025
flagship_1,S01,旗舰档,2026-06,41,0.8952310542896694,6.264150492880617,1.8102942866016627,1.0,1.0,0.0,0.0,1.0,4.091545152775533,0.8284249935705644,0.20247240654513995,190.81696916133816,23.85212114516727,166.9648480161709,235909883.79923055,1.2363150134711853,1.0266527534656342,-0.3531465312455779,12.158877452419276,0.33650681724417164
flagship_1,S01,旗舰档,2026-07,42,0.8952310542896694,6.264150492880617,1.8102942866016627,1.0,1.0,0.0,0.2,1.0,5.048580914398352,1.0289771702841028,0.203815128989911,210.8807792885636,26.36009741107045,184.52068187749313,322948653.7884077,1.531427638298384,1.0266527534656342,-0.3531465312455779,12.158877452419276,0.41521768223709055
flagship_1,S01,旗舰档,2026-08,43,0.8952310542896694,6.264150492880617,1.8102942866016627,1.0,1.0,0.0,0.42,1.0,6.314908504875134,1.302125933435979,0.2061987014429002,228.7418534847597,28.592731685594963,200.14912179916473,441179846.5481052,1.9287237548658733,1.0266527534656342,-0.3531465312455779,12.158877452419276,0.5193660787837485
flagship_2,S02,旗舰档,2023-01,0,0.6453767684374282,4.404339419371466,2.898279528463146,0.0,0.0,0.0,0.0,1.0,70.12911848290396,19.507588782848934,0.2781667473490984,0.017542207206010192,0.0029237012010016987,0.014618506005008493,490208.3916989702,27.944510399524773,-0.5368040931256096,0.8126828009697147,2.4412748483608966,28.726433047876423
flagship_2,S02,旗舰档,2023-02,1,0.6640868089393691,4.599101628014683,2.8192646128021375,0.0,0.0,0.0,0.0,1.0,63.29265331984609,16.72596312331257,0.26426389550756857,0.019384552168627577,0.0031715804551152283,0.01621297171351235,471915.3092211252,24.344916772691004,-0.4197264899819187,0.7280144591432091,2.788046468805912,22.701434150397645
flagship_2,S02,旗舰档,2023-03,2,0.6816632653926616,4.773382509738239,2.746099876267838,0.0,0.0,0.0,0.0,1.0,52.74199387270662,14.070647068355964,0.2667826154300428,0.025960190151865126,0.004174706409428059,0.021785483742437065,526718.1928196424,20.289458194966265,-0.30974226022584317,0.6496148700186813,3.1512565087482267,16.736813942720683
flagship_2,S02,旗舰档,2023-04,3,0.6981748181828569,4.9293358948735495,2.678352177907957,0.0,0.0,0.0,0.0,1.0,43.03189224781159,10.824200417290598,0.2515390295866217,0.030593486315139633,0.004840935607073874,0.02575255070806576,487065.38954274,15.920558530843497,-0.20642163808950723,0.5770199019078193,3.528129346367501,12.196801200646584
flagship_2,S02,旗舰档,2023-05,4,0.7136859865613006,5.068889115482921,2.6156204460591077,0.0,0.0,0.0,0.0,1.0,36.217846087140686,9.224681208694863,0.2546998843194634,0.03845094724467498,0.005992879202766822,0.03245806804190816,516464.5069213646,13.431775910095142,-0.10936089599661811,0.5097997869318811,3.915842289607854,9.249056373710001
flagship_2,S02,旗舰档,2023-06,5,0.7282573807555098,5.193766824072256,2.5575333039712462,0.0,0.0,0.0,0.0,1.0,32.31837155274879,9.33164762984136,0.2887412694853949,0.044918289144132935,0.006902259852131369,0.03801602929200156,577821.9880934886,12.863846756037049,-0.018180766988188553,0.44755657676230043,4.3115987127635975,7.495681696229505
flagship_2,S02,旗舰档,2023-07,6,0.7419459388049545,5.30551230751168,2.503746871228321,1.0,0.0,0.0,0.0,1.0,30.176897161594525,7.281782505880904,0.24130322169597573,0.0564675404250754,0.00856223281262735,0.04790530761244805,607217.6499714534,10.75339292982217,0.06747503727134845,0.3899217867355157,5.309076983267446,5.6840195116218295
flagship_2,S02,旗舰档,2023-08,7,0.7548051490476834,5.405506559569705,2.4539427279493595,1.0,0.0,0.0,0.0,1.0,26.536897019100063,7.188765375839859,0.2708969843258505,0.06826086127349927,0.010221917206848095,0.05803894406665118,688486.3158125432,10.086106488665598,0.1479412186985514,0.3365542143949905,5.764036344776626,4.603873992423351
flagship_2,S02,旗舰档,2023-09,8,0.7668852591271677,5.494985347766672,2.4078260297179157,1.0,0.0,0.0,0.0,1.0,23.359355094933406,6.063758531809572,0.25958587072143907,0.07949707659811193,0.011765519052135813,0.06773155754597612,685542.7473572084,8.623496318272037,0.22353220064598467,0.28713791954603585,6.219403985686114,3.755883224292021
flagship_2,S02,旗舰档,2023-10,9,0.77823347233606,5.575054485466225,2.3651237620801058,1.0,0.0,0.0,0.0,1.0,21.59215705851854,4.973643115463825,0.23034489337884945,0.099170231621166,0.014515912147978571,0.08465431947318743,734470.2281889044,7.406156224325542,0.29454335651830155,0.24138035386519105,6.6727023970267645,3.2358939113093994
flagship_2,S02,旗舰档,2023-11,10,0.7888941320640859,5.646703497943207,2.3255831242777267,1.0,0.0,0.0,0.0,1.0,19.730788809581405,4.769040070243083,0.24170549471023706,0.11561160488838493,0.016747504541260234,0.0988641003471247,801928.331255082,6.9363999576797575,0.3612521639502398,0.19901062899130972,7.121697656157621,2.770517615630819
flagship_2,S02,旗舰档,2023-12,11,0.798908895070803,5.710817851318536,2.2889700326480305,1.0,0.0,0.0,0.0,1.0,17.674800828043445,3.4324282350078716,0.19419897674670616,0.14315408695721452,0.020535315386141742,0.12261877157107277,783837.743073642,5.475482815296172,0.4239192890565115,0.15977791284531212,7.564408339668698,2.336574129050463
flagship_2,S02,旗舰档,2024-01,12,0.8083168942602942,5.768189895490909,2.255067734830167,1.0,0.0,0.0,0.0,1.0,16.688245915786684,4.033085399875376,0.2416722176930634,0.1729227493357243,0.02457787266130716,0.14834487667441715,1008449.1393206894,5.831789878397178,0.4827896049903094,0.12344994468469629,7.99910653768968,2.086263739225884
flagship_2,S02,旗舰档,2024-02,13,0.8171548915938407,5.819528656302358,2.223675526574285,1.0,1.0,0.0,0.0,1.0,13.61727980778967,2.967011727561797,0.21788578698842176,0.22540452677761175,0.031759865403422294,0.19364466137418945,1007028.955133093,4.467651868086245,0.5380931487904748,0.08981166010180905,7.589101184031986,1.7943204969307043
flagship_2,S02,旗舰档,2024-03,14,0.825457421738085,5.865468597952974,2.1946075635567044,1.0,1.0,0.0,0.0,1.0,12.31793472559608,3.167564165508227,0.2571505886393585,0.3270620919220191,0.045707184691075084,0.28135490723094403,1454227.8394500571,4.44633565114231,0.5900460202562275,0.05866391782576128,7.962481312092645,1.5469970029177706
flagship_2,S02,旗舰档,2024-04,15,0.8332569270099909,5.906577463954102,2.167691761167011,1.0,1.0,0.0,0.0,1.0,11.36653772731664,2.5178999559580317,0.2215186379848005,0.43607641253609614,0.06047219107621507,0.3756042214598811,1633093.2939927846,3.7449704846340564,0.638851226361826,0.029822320790559673,8.325275218684368,1.365304741134177
flagship_2,S02,旗舰档,2024-05,16,0.8405838841459018,5.943363293521564,2.1427687757537264,1.0,1.0,0.0,0.0,1.0,10.535388234203586,2.276871749895959,0.21611654922255244,0.6150170467054105,0.08466560099556772,0.5303514457098427,2099527.200823701,3.4137707435438975,0.684699474510729,0.003116124490077046,8.676753859716381,1.2142084936990432
flagship_2,S02,旗舰档,2024-06,17,0.8474669233900508,5.976280700120162,2.1196910612974547,1.0,1.0,0.0,0.0,1.0,10.045662529647146,2.2509302136822376,0.22406986169794235,0.8141003112351675,0.111301399491622,0.7027989117435455,2700047.602956818,3.3166030840355014,0.7277699177289214,-0.021612773842751457,9.016359786238127,1.114159457676042
flagship_2,S02,旗舰档,2024-07,18,0.8539329403678623,6.005736489752152,2.098321995926926,1.0,1.0,0.0,0.0,1.0,10.02255645259931,2.4189812379432065,0.2413537154301439,1.15875754681598,0.15739226396485856,1.0013652828511215,3999756.6823347625,3.4517632211546285,0.7682308547092581,-0.04451077121665328,9.343690624285674,1.0726549985023222
flagship_2,S02,旗舰档,2024-08,19,0.8600072011811921,6.032094688422671,2.0785350731068535,1.0,1.0,0.0,0.0,1.0,9.809554180609545,2.329838216818327,0.23750704404321415,1.5563250279547096,0.21009434051166315,1.3462306874430465,5197431.520547008,3.3395540309323213,0.8062403874422595,-0.06571342556374025,9.658482483171936,1.0156413492182466
flagship_2,S02,旗舰档,2024-09,20,0.86571344113617,6.055681040913456,2.0602131527093666,1.0,1.0,0.0,0.0,1.0,9.082534819441399,1.930231920886451,0.21252127949509644,2.0346529749474103,0.2730696363307781,1.7615833386166322,5880428.871606041,2.890138487502043,0.8419470390030762,-0.08534625825304928,9.960593720049525,0.9118467306983222
flagship_2,S02,旗舰档,2024-10,21,0.8710739574894246,6.07678703646245,2.043247767535311,1.0,1.0,0.0,0.0,1.0,8.712451359590636,1.8923192987569324,0.2171971148709914,2.7957066379196434,0.3731476609321717,2.422558976987472,7835285.950346809,2.802613780742476,0.8754903339086381,-0.10352549718684602,10.249989376953312,0.8499961355257822
flagship_2,S02,旗舰档,2024-11,22,0.8761096965750972,6.095673511100202,2.02753848117996,1.0,1.0,0.0,0.0,1.0,8.260203145789552,1.7225081746856596,0.2085309700359692,3.6642537150504957,0.4865300394524378,3.1777236755980582,9492491.970515957,2.590566240412516,0.907001343312727,-0.12035876487888061,10.526726512292395,0.7846886813430413
flagship_2,S02,旗舰档,2024-12,23,0.8808403356530983,6.112573871162079,2.012992293441658,1.0,1.0,0.0,0.0,1.0,8.270978331057126,1.6393757658676769,0.19820820467052847,5.136418292491819,0.678642223579626,4.457776068912193,12921005.18280704,2.515567161205382,0.9366031971693657,-0.13594571558807222,10.790940571086114,0.7664742731712262
flagship_2,S02,旗舰档,2025-01,24,0.8852843597984286,6.127696977813764,1.999523089753367,1.0,1.0,0.0,0.0,1.0,7.493418544618298,1.6443122678076614,0.21943419522303217,6.919775187912071,0.9100037184550713,6.009771469457,16700979.693491463,2.413514780460767,0.9644115653657888,-0.15037862527949944,11.042832875706608,0.678577556045718
flagship_2,S02,旗舰档,2025-02,25,0.8894591341320102,6.141229728238072,1.9870511313777035,1.0,1.0,0.0,0.0,1.0,7.433569862497608,1.466258284993186,0.19724820135080257,8.444801334127122,1.1056534837307161,7.339147850396406,18980038.7554598,2.2475411800106757,0.9905351097050342,-0.16374293790532066,11.282659269771482,0.6588490961890199
flagship_2,S02,旗舰档,2025-03,26,0.8933809716752753,6.153339365382378,1.9755025833473923,1.0,1.0,0.0,0.0,1.0,7.490769376864741,1.5410380639102352,0.2057249377707095,12.568134504732347,1.6386281616867704,10.929506343045578,29117370.94801302,2.316761563702974,1.0150759085043095,-0.1761177712396391,11.510719910286966,0.6507646294277691
flagship_2,S02,旗舰档,2025-04,27,0.8970651970936507,6.164175544811457,1.9648090773564926,1.0,1.0,0.0,0.0,1.0,6.836863973176091,1.4233413610230299,0.20818629222511958,16.113191641166036,2.0925072549259496,14.020684386240088,34262407.46159813,2.1263575972164577,1.038129855468225,-0.1875763852619036,11.727350175361225,0.5829845507248615
flagship_2,S02,旗舰档,2025-05,28,0.9005262065780222,6.173872184208653,1.954907307014691,1.0,1.0,0.0,0.0,1.0,6.788007347388894,1.4505818053185937,0.21369773647587184,22.113150540418598,2.8608971578600717,19.252253382558525,47346759.39580092,2.1411132398009105,1.0597870343955371,-0.19818661586170566,11.932912635094771,0.5688474855187762
flagship_2,S02,旗舰档,2025-06,29,0.903777524098162,6.182549118382235,1.9457386530685277,1.0,1.0,0.0,0.0,1.0,6.524982758830728,1.3475869398212221,0.2065272797843697,28.43552643836687,3.665763847550379,24.769762590816494,57298454.4730678,2.015030549803973,1.0801320711835427,-0.20801127643254227,12.12779002007562,0.5380191071934508
flagship_2,S02,旗舰档,2025-07,30,0.9068318542479357,6.190313580230168,1.9372488363708404,1.0,1.0,0.0,0.0,1.0,6.246079927115923,1.412142547505512,0.22608461050506562,34.36413796466591,4.415103355393636,29.94903460927227,69869394.47273484,2.033206668666514,1.0992444645056156,-0.2171085297320085,12.312379113917522,0.5073008124039612
flagship_2,S02,旗舰档,2025-08,31,0.9097011318887781,6.197261525965601,1.9293875965439744,1.0,1.0,0.0,0.0,1.0,5.8003470291342145,1.2752319008745443,0.21985441465299552,40.39721371330728,5.1736282104998415,35.22358550280744,74927078.9169799,1.8547585843104346,1.117198896454,-0.22553223220986465,12.487085492323288,0.46450767336382104
flagship_2,S02,旗舰档,2025-09,32,0.9123965687854241,6.203478820980761,1.9221083944344235,1.0,1.0,0.0,0.0,1.0,5.90645769715879,1.2031322485079115,0.20369776779856727,46.357461613147485,5.91893853977118,40.43852307337631,83612851.28885159,1.8036546519004844,1.134065524361708,-0.23333225284242237,12.652319030263438,0.4668280718365517
