series,x,value
dea_sample.all,149,0.8778
dea_sample.all,150,0.7427
dea_sample.all,151,0.8165
dea_sample.all,152,0.6839
dea_sample.all,153,0.7454
dea_sample.all,154,0.8792
dea_sample.all,155,0.719
dea_sample.all,156,0.738
dea_sample.all,157,0.7352
dea_sample.all,158,0.8041
dea_sample.all,159,0.6319
dea_sample.all,160,0.5648
dea_sample.all,161,0.767
dea_sample.all,162,0.4601
dea_sample.all,163,0.7931
dea_sample.all,164,0.7571
dea_sample.all,165,1.0
dea_sample.all,166,0.6587
dea_sample.all,167,0.6904
dea_sample.all,168,0.6425
dea_sample.all,169,0.8121
dea_sample.all,170,0.9107
dea_sample.all,171,0.7123
dea_sample.all,172,0.7429
dea_sample.all,173,0.781
dea_sample.all,174,0.9352
dea_sample.all,175,0.7968
dea_sample.all,176,1.0
dea_sample.all,177,0.7647
dea_sample.all,178,0.5413
dea_sample.all,179,0.7717
dea_sample.all,180,0.6107
dea_sample.all,181,0.5684
dea_sample.all,182,0.8012
dea_sample.all,183,0.611
dea_sample.all,184,0.7128
dea_sample.all,185,0.6248
dea_sample.all,186,0.7742
dea_sample.all,187,0.9113
dea_sample.all,188,0.7296
dea_sample.all,189,0.9297
dea_sample.all,190,0.764
dea_sample.all,191,0.8536
dea_sample.all,192,0.8449
dea_sample.all,193,0.5449
dea_sample.all,194,0.7319
dea_sample.all,195,0.8183
dea_sample.all,196,0.6167
dea_sample.all,197,0.6369
dea_sample.all,198,0.7825
dea_sample.all,199,0.7944
dea_sample.all,200,0.6899
dea_sample.all,201,0.6779
dea_sample.all,202,0.6508
dea_sample.all,203,0.8473
dea_sample.all,204,0.5391
dea_sample.all,205,0.7065
dea_sample.all,206,0.6636
dea_sample.all,207,0.7107
dea_sample.all,208,0.7642
dea_sample.all,209,0.7186
dea_sample.all,210,1.0
dea_sample.all,211,0.7561
dea_sample.all,212,0.7447
dea_sample.all,213,0.5721
dea_sample.all,214,0.8136
dea_sample.all,215,0.6617
dea_sample.all,216,0.6899
dea_sample.all,217,0.643
dea_sample.all,218,0.96
dea_sample.all,219,0.6129
dea_sample.all,220,0.5483
dea_sample.all,221,0.9024
dea_sample.all,222,0.6337
dea_sample.all,223,0.6669
dea_sample.all,224,0.7953
dea_sample.all,225,0.7262
dea_sample.all,226,0.6589
dea_sample.all,227,0.777
dea_sample.all,228,0.7123
dea_sample.all,229,0.784
dea_sample.all,230,0.6712
dea_sample.all,231,0.7045
dea_sample.all,232,0.6171
dea_sample.all,233,0.6931
dea_sample.all,234,0.7782
dea_sample.all,235,0.8705
dea_sample.all,236,0.7133
dea_sample.all,237,0.7657
dea_sample.all,238,0.7515
dea_sample.all,239,0.6758
dea_sample.all,240,0.9735
dea_sample.all,241,0.5938
dea_sample.all,242,0.7485
dea_sample.all,243,0.7681
dea_sample.all,244,0.6765
dea_sample.all,245,0.7964
dea_sample.all,246,0.7098
dea_sample.all,247,0.8729
dea_sample.all,248,0.752
dea_sample.all,249,0.7041
dea_sample.all,250,0.784
dea_sample.all,251,0.7607
dea_sample.all,252,0.5732
dea_sample.all,253,0.8639
dea_sample.all,254,0.6806
dea_sample.all,255,0.7257
dea_sample.all,256,0.6809
dea_sample.all,257,0.8941
dea_sample.all,258,0.8234
dea_sample.all,259,0.5759
dea_sample.all,260,0.8973
dea_sample.all,261,0.6556
dea_sample.all,262,0.6105
dea_sample.all,263,0.49
dea_sample.all,264,0.6903
dea_sample.all,265,0.8223
dea_sample.all,266,0.8642
dea_sample.all,267,0.9098
dea_sample.all,268,0.9499
dea_sample.all,269,0.7061
dea_sample.all,270,0.7989
dea_sample.all,271,0.5984
dea_sample.all,272,0.6933
dea_sample.all,273,0.7472
dea_sample.all,274,0.6001
dea_sample.all,275,0.7809
dea_sample.all,276,0.6754
dea_sample.all,277,0.5099
dea_sample.all,278,0.7034
dea_sample.all,279,0.7986
dea_sample.all,280,0.566
dea_sample.all,281,0.8187
dea_sample.all,282,0.895
dea_sample.all,283,0.8332
dea_sample.all,284,0.6189
dea_sample.all,285,0.7948
biblio.wos,2000,85.0
biblio.cnki,2000,210.0
biblio.wos,2001,85.0
biblio.cnki,2001,210.0
biblio.wos,2002,172.4321
biblio.cnki,2002,258.8437
biblio.wos,2003,172.4321
biblio.cnki,2003,258.8437
biblio.wos,2004,197.8581
biblio.cnki,2004,376.2133
biblio.wos,2005,200.0452
biblio.cnki,2005,389.6962
biblio.wos,2006,232.4605
biblio.cnki,2006,463.3964
biblio.wos,2007,267.6165
biblio.cnki,2007,463.3964
biblio.wos,2008,273.4609
biblio.cnki,2008,492.8551
biblio.wos,2009,379.3053
biblio.cnki,2009,534.0614
biblio.wos,2010,420.0
biblio.cnki,2010,640.0
biblio.wos,2011,506.9552
biblio.cnki,2011,695.5344
biblio.wos,2012,551.1004
biblio.cnki,2012,695.5344
biblio.wos,2013,659.5854
biblio.cnki,2013,856.0363
biblio.wos,2014,735.392
biblio.cnki,2014,1099.3742
biblio.wos,2015,980.0
biblio.cnki,2015,1500.0
biblio.wos,2016,1224.6745
biblio.cnki,2016,2422.3178
biblio.wos,2017,1580.7316
biblio.cnki,2017,3600.0
biblio.wos,2018,1991.7095
biblio.cnki,2018,4772.5959
biblio.wos,2019,2388.5186
biblio.cnki,2019,5819.5027
biblio.wos,2020,2900.0
biblio.cnki,2020,6800.0
biblio.wos,2021,3507.2157
biblio.cnki,2021,7585.7084
biblio.wos,2022,4176.1218
biblio.cnki,2022,8259.202
biblio.wos,2023,4900.0
biblio.cnki,2023,8900.0
biblio.wos,2024,5599.0751
biblio.cnki,2024,9432.5552
biblio.wos,2025,6400.0
biblio.cnki,2025,9800.0
industry.scale,2018,1050.0
industry.scale,2019,1290.0
industry.scale,2020,1520.0
industry.scale,2021,3031.0
industry.scale,2022,5080.0
industry.scale,2023,5784.0
industry.scale,2024,6000.0
industry.scale,2025,7000.0
majors.cum,2018,35.0
majors.cum,2019,215.0
majors.cum,2020,345.0
majors.cum,2021,440.0
majors.cum,2022,495.0
majors.cum,2023,533.0
majors.cum,2024,573.0
majors.cum,2025,626.0
regions.share,北京,22.4
regions.share,上海,15.8
regions.share,深圳,12.6
regions.share,杭州,9.7
regions.share,广州,6.4
regions.share,南京,4.2
regions.share,成都,3.8
regions.share,苏州,3.1
