prov,pname,tier,major,degree,female,rural,party,gpa,intern,cert,sns,n_apply,search_cost,search_months,civil_exam,slow_emp,employed,match,wage,lnw,contract,insurance,quit_intent,quality,expect_wage,exp_gap,sat_pay1,sat_pay2,sat_pay3,sat_dev1,sat_dev2,sat_dev3,sat_env1,sat_env2,sat_env3,sat_overall,use_career_course,use_internship_prog,use_info_service,use_targeted_help,eff_career_course,eff_internship_prog,eff_info_service,eff_targeted_help
zj,浙江,0,4,0,1,0,0,0.036607866813614276,1,1,4.032371839130198,27,2975.0,2.6,0,0,1,1,4713.0,8.45807992692373,1.0,0.0,0.0,52.46086956521739,5603.0,0.17297752064155425,4.0,4.0,3.0,5.0,5.0,4.0,3.0,5.0,3.0,4.12,1,1,1,0,2.36,4.41,3.46,
zj,浙江,1,2,1,1,0,0,0.5811121902174917,0,0,1.9056267605326591,42,1875.0,4.9,0,0,1,1,5741.0,8.655388690167637,1.0,1.0,1.0,66.96231884057971,5344.0,-0.07165897495115559,3.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,3.0,2.88,1,1,1,1,4.38,3.6,3.23,3.31
zj,浙江,0,2,0,1,0,0,0.10796256122984743,1,2,2.9512631526425843,29,2522.0,3.7,0,0,1,0,5888.0,8.680671660408713,1.0,1.0,0.0,58.434782608695656,7466.0,0.23744299906581645,3.0,3.0,3.0,4.0,5.0,4.0,3.0,3.0,3.0,3.21,1,1,1,0,4.47,3.5,4.13,
zj,浙江,1,0,1,1,1,0,0.2518116443578995,4,0,2.8606039195123154,30,1320.0,4.4,0,0,1,1,5324.0,8.579980179515003,0.0,1.0,0.0,57.6840579710145,4259.0,-0.22319050959178988,4.0,4.0,4.0,3.0,3.0,3.0,4.0,2.0,3.0,3.3,1,1,1,0,2.31,3.46,3.63,
zj,浙江,2,0,1,1,1,0,0.8043683525860619,2,3,2.0557564395017973,52,2177.0,4.2,0,0,1,1,6578.0,8.791486026749002,1.0,1.0,0.0,84.20869565217392,7090.0,0.07495459277717131,4.0,3.0,3.0,5.0,3.0,3.0,2.0,2.0,2.0,2.87,1,0,1,0,3.22,,3.12,
zj,浙江,1,2,1,1,0,0,0.46561455030240606,1,0,1.0,48,2980.0,4.2,0,0,1,0,3568.0,8.1797604936999,0.0,1.0,0.0,26.066666666666666,4126.0,0.1453031999312966,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,3.04,0,0,0,0,,,,
zj,浙江,1,0,0,1,0,1,0.5596945943178069,1,1,3.627259044890903,38,2068.0,7.7,0,1,1,1,5772.0,8.660773919893762,1.0,1.0,1.0,67.2463768115942,7891.0,0.31270422862727365,3.0,3.0,3.0,2.0,2.0,2.0,4.0,4.0,4.0,3.89,0,1,1,1,,3.17,3.42,3.54
zj,浙江,2,2,0,1,0,0,0.4290575142362267,0,1,2.830363827394079,57,2593.0,5.7,0,0,1,0,6086.0,8.713746330456916,1.0,1.0,0.0,60.12173913043478,8290.0,0.30905891767242544,5.0,3.0,4.0,4.0,4.0,3.0,5.0,4.0,4.0,3.02,1,0,0,0,3.5,,,
zj,浙江,2,2,2,0,1,0,0.49476737440936236,4,0,2.292480561009829,47,1872.0,4.2,0,0,1,1,10789.0,9.28628237555134,1.0,1.0,0.0,99.04927536231884,12624.0,0.15707266753431703,4.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,4.12,1,0,1,0,3.35,,3.84,
zj,浙江,1,0,2,1,0,0,0.200963251587418,0,4,3.1350421140663016,45,4044.0,3.3,0,0,1,0,7166.0,8.8771028978649,1.0,1.0,0.0,68.78840579710145,8564.0,0.17821975184467398,3.0,4.0,4.0,4.0,5.0,3.0,4.0,5.0,4.0,3.31,1,0,1,0,2.24,,2.35,
zj,浙江,1,3,1,0,0,0,0.3426412686570746,0,1,2.4360928525380325,51,2060.0,6.9,0,1,1,1,5572.0,8.625509334899697,1.0,1.0,0.0,75.29855072463768,9566.0,0.5404610893405462,4.0,4.0,3.0,5.0,5.0,3.0,5.0,4.0,5.0,3.25,1,0,1,0,2.98,,3.78,
zj,浙江,0,0,0,0,1,0,0.34156346770172236,0,1,4.295109295447865,37,2735.0,6.4,1,0,1,1,6941.0,8.845201135339584,1.0,1.0,1.0,77.18260869565218,10565.0,0.4201007947105726,3.0,2.0,2.0,3.0,3.0,3.0,5.0,3.0,3.0,3.56,1,0,1,0,3.71,,3.87,
zj,浙江,2,3,1,1,0,0,0.040748064684126784,1,2,3.3730703132631596,59,2401.0,5.1,0,0,0,0,,,,,,,5728.0,0.06826986875042884,4.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,4.0,2.64,1,0,0,0,3.55,,,
zj,浙江,1,0,1,0,0,0,0.7358830795893563,3,2,2.37854913320893,30,1676.0,3.7,0,0,1,1,6120.0,8.719317375506371,0.0,1.0,0.0,65.42898550724638,5729.0,-0.06602110109779247,5.0,4.0,3.0,4.0,4.0,3.0,5.0,4.0,4.0,3.73,1,0,1,0,3.23,,3.31,
zj,浙江,1,0,0,1,0,0,0.3110566170050833,1,0,4.332217186713601,47,2693.0,0.5,0,0,1,1,5492.0,8.61104776688786,1.0,1.0,0.0,74.5159420289855,7046.0,0.24916759201332184,4.0,5.0,3.0,4.0,3.0,4.0,5.0,4.0,5.0,4.31,0,0,1,0,,,3.49,
zj,浙江,1,0,1,1,1,0,0.9657560363283337,1,0,3.3729326753577595,38,3196.0,4.9,0,0,1,0,7266.0,8.890961212781146,1.0,1.0,0.0,69.36231884057972,8979.0,0.21168258373966253,2.0,3.0,3.0,3.0,3.0,3.0,5.0,4.0,4.0,2.89,0,1,1,0,,2.08,2.84,
zj,浙江,2,3,0,0,1,0,0.41779735643364396,2,2,1.0,60,1871.0,5.9,0,0,1,1,3342.0,8.114324709155339,0.0,1.0,0.0,45.57971014492753,3010.0,-0.10462935141241658,4.0,3.0,4.0,5.0,4.0,4.0,3.0,4.0,3.0,2.33,1,0,1,0,2.73,,3.27,
zj,浙江,1,1,1,0,1,0,0.6742156760330794,0,0,3.6326125100101834,59,2554.0,6.8,0,0,1,0,3821.0,8.2482674474469,1.0,1.0,0.0,41.83188405797101,4694.0,0.20577292896406973,3.0,4.0,3.0,2.0,3.0,2.0,3.0,4.0,2.0,3.12,1,0,1,0,3.01,,2.28,
zj,浙江,1,1,2,1,0,1,0.9084519962586783,1,2,2.9887208077156537,52,4023.0,4.7,0,0,1,1,10324.0,9.242226560838505,1.0,1.0,0.0,98.79420289855072,14497.0,0.33947044961239214,4.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,5.0,3.28,1,1,1,0,4.04,3.79,3.04,
zj,浙江,2,0,1,1,0,0,0.4617534370863895,1,0,2.2803771158721364,49,3142.0,6.7,0,1,1,1,6690.0,8.808369153122275,1.0,1.0,0.0,85.20579710144928,8097.0,0.19087974856383916,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,4.47,0,0,1,1,,,4.1,4.06
zj,浙江,1,4,1,1,1,0,0.2442915092060292,1,1,3.6440115067711267,51,2490.0,5.4,0,0,1,0,4821.0,8.480736654405622,0.0,1.0,0.0,33.324637681159416,5256.0,0.08638890575882563,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.14,0,0,1,0,,,3.52,
zj,浙江,1,0,2,1,0,0,0.8116886245098692,0,2,1.0,37,1948.0,5.9,0,0,1,1,8903.0,9.094143577573671,1.0,1.0,0.0,96.55652173913043,12124.0,0.3087986606040225,5.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,3.44,1,0,1,1,2.73,,4.11,3.17
zj,浙江,0,3,1,1,0,0,0.3300523541635643,1,2,3.0044786912417916,34,3802.0,4.4,0,0,1,1,8482.0,9.045701550034536,1.0,1.0,0.0,95.30434782608695,12315.0,0.37287176052010196,5.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,3.0,3.81,1,1,1,0,2.83,3.7,2.39,
zj,浙江,2,1,0,0,0,0,0.14106634383212613,1,0,3.8920916758965225,62,853.0,8.9,1,0,1,1,7112.0,8.86953877719374,1.0,1.0,0.0,88.4927536231884,9235.0,0.26121711543959947,5.0,5.0,4.0,3.0,4.0,4.0,4.0,5.0,5.0,4.54,1,1,1,0,2.92,3.13,1.7,
zj,浙江,1,1,1,0,0,0,0.45262789045567053,0,0,2.8537561885804497,40,3010.0,2.8,0,0,1,1,4593.0,8.432288684325794,1.0,1.0,0.0,66.55072463768116,5900.0,0.2504189455680166,5.0,5.0,5.0,2.0,3.0,3.0,4.0,5.0,4.0,3.25,0,1,1,0,,3.52,2.8,
zj,浙江,1,0,0,0,0,0,0.46712377624565926,0,0,2.9948389205660986,65,2264.0,2.5,0,0,1,1,6324.0,8.752107198329362,1.0,1.0,0.0,82.32463768115942,8022.0,0.2378358480006355,4.0,3.0,2.0,3.0,4.0,4.0,4.0,5.0,5.0,3.18,0,0,0,0,,,,
zj,浙江,1,3,1,1,0,0,0.5178482918536952,4,2,2.6256540220525215,23,2605.0,2.2,0,0,0,1,,,,,,,4280.0,-0.2231435513142106,3.0,4.0,4.0,1.0,3.0,4.0,2.0,5.0,5.0,3.35,1,1,0,0,3.39,4.26,,
zj,浙江,2,5,1,1,0,0,0.346167340578707,1,0,1.1642283337188497,52,2146.0,3.4,0,0,1,1,5491.0,8.610865667278873,1.0,1.0,0.0,74.49855072463768,7246.0,0.2773392041761493,4.0,4.0,3.0,4.0,4.0,3.0,5.0,5.0,4.0,4.22,1,0,1,0,3.6,,3.6,
zj,浙江,2,4,1,1,0,0,0.6541858633860732,1,0,3.854245809286879,62,2252.0,10.0,1,1,0,0,,,,,,,6900.0,0.2544248506952975,4.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,3.52,1,1,0,0,2.59,5.0,,
zj,浙江,1,3,1,0,0,0,0.6041003355945171,1,0,4.096794715289431,47,3175.0,7.0,1,0,1,1,4078.0,8.3133619511344,0.0,1.0,0.0,48.142028985507245,4968.0,0.19741067247891486,4.0,4.0,3.0,5.0,4.0,5.0,4.0,3.0,3.0,3.9,1,0,1,0,3.17,,2.42,
zj,浙江,0,3,1,1,1,0,0.5399101711041867,2,0,1.1570977267424487,30,2161.0,3.5,0,0,1,1,4630.0,8.440312147080279,1.0,0.0,0.0,51.8231884057971,5695.0,0.20703172880100418,3.0,3.0,3.0,4.0,3.0,4.0,2.0,4.0,2.0,3.33,1,1,1,0,2.45,3.14,2.8,
zj,浙江,1,0,2,0,0,0,0.27872906099849687,1,1,5.0,47,1623.0,0.5,0,0,0,1,,,,,,,6143.0,0.13821666127387466,4.0,3.0,3.0,4.0,4.0,4.0,5.0,5.0,4.0,4.76,1,0,0,0,3.18,,,
zj,浙江,2,0,0,0,1,0,0.5056697891222599,0,2,1.609916188127985,51,1705.0,9.1,0,0,1,1,7603.0,8.936298185228436,1.0,1.0,0.0,91.57101449275362,10938.0,0.3637000586782815,5.0,4.0,5.0,4.0,5.0,5.0,4.0,3.0,3.0,3.56,1,1,1,0,3.46,4.32,3.38,
zj,浙江,0,5,1,0,0,0,0.9019283302550656,2,0,1.743027854321089,24,2842.0,6.0,0,0,1,0,7109.0,8.869116865929483,1.0,1.0,0.0,68.4463768115942,6969.0,-0.019889844490963426,4.0,4.0,3.0,4.0,4.0,5.0,3.0,5.0,3.0,3.62,1,1,0,0,3.31,3.39,,
zj,浙江,1,2,2,1,1,0,0.45908207868454365,0,0,4.038321678761733,51,2857.0,5.2,0,0,1,0,4557.0,8.424419791263883,0.0,1.0,0.0,31.24927536231884,4943.0,0.08130792204307546,3.0,3.0,2.0,4.0,3.0,4.0,2.0,2.0,2.0,3.4,0,1,1,1,,3.38,3.05,3.09
zj,浙江,1,0,1,1,0,0,0.35167175377212145,0,0,3.085001758951481,57,2204.0,4.1,0,0,1,1,5812.0,8.667680024690174,1.0,1.0,0.0,77.60579710144927,8020.0,0.32201367617038557,3.0,5.0,4.0,2.0,3.0,3.0,3.0,3.0,4.0,4.25,1,1,1,0,1.98,2.69,3.11,
zj,浙江,2,0,1,1,0,0,0.01,2,0,2.6837513568812783,54,2966.0,6.1,0,0,1,0,7618.0,8.938269147038548,0.0,1.0,0.0,56.721739130434784,10068.0,0.2788482092166582,2.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,3.0,2.78,1,0,1,1,1.82,,3.16,4.54
zj,浙江,2,3,1,1,0,0,0.9311912397098763,3,0,1.3381624975801865,47,3962.0,0.6,0,0,1,1,5527.0,8.617400451833262,1.0,1.0,0.0,74.89855072463769,7419.0,0.2943991043562644,4.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,4.0,3.66,1,1,1,0,3.49,4.35,4.46,
zj,浙江,1,0,0,1,1,0,0.5372153369810235,2,0,2.1797647177451394,37,2628.0,4.9,0,0,1,1,4604.0,8.434680769841773,1.0,0.0,0.0,51.608695652173914,5088.0,0.09995933517818578,3.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,4.0,4.54,1,0,1,0,4.14,,3.53,
zj,浙江,2,2,0,0,1,0,0.4536280601551469,1,1,4.862765678834265,58,2886.0,5.5,0,0,1,1,6540.0,8.785692444451245,1.0,1.0,0.0,84.05217391304348,9777.0,0.40209552305442564,5.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,4.34,0,1,1,1,,3.13,3.23,3.87
zj,浙江,0,0,0,0,0,0,0.4085863776530804,2,0,3.5425183753120706,26,2456.0,2.2,0,0,1,1,7623.0,8.938925271988273,1.0,1.0,0.0,91.77971014492753,7890.0,0.03442614185164672,3.0,3.0,4.0,3.0,3.0,3.0,5.0,5.0,4.0,2.87,0,1,1,0,,3.81,3.9,
zj,浙江,1,3,1,0,1,0,0.8836781708565091,1,2,2.4293690165708473,40,2787.0,4.7,0,0,0,1,,,,,,,6001.0,0.11482956109946052,4.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,4.32,1,1,1,0,3.39,3.77,5.0,
zj,浙江,2,2,1,1,0,1,0.2243651762559309,1,0,2.713258611433334,46,1101.0,4.8,0,0,1,0,5484.0,8.609590040682205,1.0,1.0,0.0,54.38840579710145,7270.0,0.28192152984535923,4.0,4.0,3.0,2.0,4.0,3.0,3.0,4.0,4.0,3.98,1,0,1,1,2.84,,3.91,3.24
zj,浙江,2,0,1,0,0,0,0.23213783493913986,1,0,3.97253499426695,43,3716.0,6.4,0,0,1,0,11475.0,9.347926034928745,1.0,1.0,0.0,79.37391304347827,14049.0,0.2023804629229069,3.0,4.0,4.0,3.0,3.0,4.0,5.0,5.0,4.0,3.91,1,1,0,0,2.88,3.51,,
zj,浙江,1,0,1,1,1,0,0.22119032088142943,2,0,3.0051714673083048,46,2710.0,7.1,0,1,1,1,5108.0,8.53856321715243,1.0,1.0,0.0,70.81739130434782,4918.0,-0.03790599437629183,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,3.75,1,0,1,0,2.82,,3.97,
zj,浙江,2,4,0,0,1,0,0.6918803485237156,2,4,3.729818894165373,46,2185.0,4.7,0,1,1,1,5411.0,8.596189197642735,1.0,1.0,0.0,73.71594202898551,6578.0,0.1952968291062671,3.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,3.93,1,0,0,0,3.16,,,
zj,浙江,2,5,1,1,1,0,0.5007241915201227,1,0,1.7978768788216428,65,1060.0,2.2,0,0,1,0,3994.0,8.29254851397576,1.0,0.0,0.0,27.672463768115943,3522.0,-0.12576422491960848,4.0,3.0,3.0,2.0,2.0,2.0,4.0,3.0,3.0,4.09,0,0,0,0,,,,
zj,浙江,1,2,1,0,1,0,0.795070290492766,0,1,2.452636050928372,51,4456.0,4.4,0,0,1,1,6483.0,8.776938645174996,1.0,1.0,0.0,83.62898550724637,6439.0,-0.006810117636812052,3.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,2.96,1,0,1,0,2.48,,3.07,
zj,浙江,1,0,1,0,1,0,0.8030586618304347,0,1,3.202675133625559,49,1396.0,2.5,0,0,1,1,5642.0,8.637993891561942,1.0,1.0,0.0,75.94782608695652,9392.0,0.509619650505936,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.65,0,1,1,0,,4.09,3.68,
zj,浙江,1,0,0,1,1,0,0.253302741803746,1,0,2.6849948290008565,49,3622.0,6.5,1,0,1,1,9332.0,9.14120463314132,1.0,1.0,0.0,97.44927536231884,11629.0,0.2200526241517231,3.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,4.21,0,0,1,1,,,4.13,3.01
zj,浙江,2,0,0,1,0,0,0.41720326779024497,3,0,3.303853655205624,35,1898.0,1.9,0,0,1,0,6021.0,8.703008637464448,1.0,1.0,0.0,59.60579710144928,5552.0,-0.08109513527780798,4.0,4.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,3.92,0,0,1,1,,,2.39,3.38
zj,浙江,2,2,1,0,1,0,0.284124197055471,1,2,2.774449262087922,46,2431.0,4.3,0,0,1,0,5352.0,8.585225601808064,1.0,1.0,0.0,53.07826086956521,7886.0,0.387618712629509,3.0,4.0,4.0,3.0,4.0,4.0,5.0,5.0,4.0,4.15,1,0,1,0,3.36,,3.27,
zj,浙江,1,0,0,1,0,0,0.5629943283280219,4,1,3.3882826179357046,28,1984.0,7.9,1,0,0,0,,,,,,,5346.0,-0.0007479431911896484,4.0,5.0,5.0,4.0,4.0,4.0,2.0,3.0,3.0,3.69,1,1,1,0,2.08,3.0,2.97,
zj,浙江,1,5,1,1,0,1,0.99,1,0,2.659411778353996,43,3610.0,4.6,0,0,1,0,3425.0,8.138856750696325,1.0,1.0,0.0,40.71304347826087,4841.0,0.34601983924337,4.0,3.0,4.0,3.0,2.0,3.0,3.0,4.0,3.0,4.12,0,0,1,1,,,4.32,4.17
zj,浙江,1,2,1,0,0,0,0.8992871747192804,2,1,1.3905022238878442,49,2702.0,4.2,1,0,1,1,6524.0,8.783242963740905,1.0,1.0,0.0,83.94202898550725,8233.0,0.23266278355752057,4.0,4.0,5.0,5.0,5.0,4.0,3.0,4.0,4.0,4.27,1,0,1,0,3.09,,3.79,
zj,浙江,1,0,0,0,0,1,0.36348877533137913,1,0,2.403780922968327,57,2635.0,3.7,0,0,1,0,5093.0,8.535622326884605,1.0,0.0,0.0,35.672463768115946,4857.0,-0.047446084538860234,3.0,3.0,2.0,4.0,3.0,3.0,4.0,4.0,3.0,2.88,1,1,0,1,1.74,4.32,,3.53
zj,浙江,0,3,2,1,0,0,0.18492018573451274,1,2,3.505829950485581,28,4726.0,5.5,0,0,0,1,,,,,,,7348.0,0.31733160644496294,3.0,2.0,4.0,3.0,5.0,4.0,3.0,3.0,3.0,3.52,1,1,0,1,3.2,4.08,,3.96
zj,浙江,2,0,1,1,1,0,0.6219731310502528,0,0,4.269095219021251,60,2372.0,7.9,0,0,1,1,4839.0,8.48446336679332,1.0,1.0,0.0,68.45797101449276,6464.0,0.28954023340761204,3.0,5.0,2.0,5.0,5.0,5.0,4.0,5.0,5.0,2.67,0,1,1,1,,3.58,2.55,3.08
zj,浙江,1,3,1,1,1,0,0.31454856228918293,1,0,1.217919950852871,39,3863.0,5.0,0,1,1,0,6372.0,8.759668671029939,1.0,1.0,0.0,62.74782608695652,6849.0,0.07218926416796734,3.0,3.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,3.77,0,0,1,1,,,3.17,3.56
zj,浙江,2,1,1,0,0,0,0.01,1,1,3.7185861439881105,63,3687.0,1.3,0,0,1,0,6894.0,8.83840674707681,1.0,0.0,0.0,51.73623188405797,7223.0,0.046618910974036254,5.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.42,1,1,1,1,2.73,3.79,3.29,3.52
zj,浙江,1,0,0,0,0,0,0.4259558949161919,2,1,2.889669973124281,38,2878.0,3.7,0,0,1,1,7261.0,8.890272839380247,1.0,0.0,0.0,74.33333333333333,9044.0,0.2195839940176132,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,5.0,3.04,0,1,1,0,,2.77,3.85,
zj,浙江,2,0,2,0,0,0,0.12697833477685783,1,1,3.626609774805818,52,4892.0,5.2,0,0,1,0,8483.0,9.045819439807735,1.0,1.0,0.0,75.3159420289855,9078.0,0.06778974320867626,4.0,3.0,4.0,5.0,5.0,2.0,5.0,5.0,5.0,3.82,1,1,1,0,4.24,3.41,3.35,
zj,浙江,1,1,0,1,0,0,0.9852227114831122,4,2,2.575268792979154,28,2130.0,2.3,0,0,1,1,7197.0,8.881419551507804,1.0,1.0,0.0,88.95072463768116,5949.0,-0.19044113431989906,5.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,5.0,4.17,1,1,1,0,3.79,4.81,4.12,
zj,浙江,2,2,1,1,0,0,0.5736219474145346,2,1,2.1214964635524236,57,3426.0,4.5,0,0,1,1,7212.0,8.883501584323207,1.0,1.0,0.0,88.99710144927536,8156.0,0.12300754737113806,4.0,5.0,5.0,3.0,4.0,3.0,3.0,4.0,3.0,4.4,1,1,1,0,3.23,3.89,4.35,
zj,浙江,1,4,1,0,0,0,0.2238869676579162,0,1,3.5128870111374564,60,2970.0,7.3,1,0,1,1,8497.0,9.047468439003541,1.0,1.0,0.0,95.35072463768117,12652.0,0.39810214542199773,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,0,0,1,0,,,4.46,
zj,浙江,2,5,0,0,1,0,0.99,2,1,2.1420866265943364,50,2771.0,6.9,0,0,1,1,5628.0,8.63550941823428,1.0,0.0,0.0,60.791304347826085,7419.0,0.2762901379552467,4.0,3.0,4.0,3.0,3.0,2.0,3.0,4.0,4.0,3.7,1,1,0,0,2.82,3.53,,
zj,浙江,2,5,1,0,0,1,0.99,2,0,3.296390613539121,52,2178.0,6.3,0,0,1,1,5364.0,8.587465244401569,1.0,1.0,1.0,63.130434782608695,5853.0,0.08724438488965092,4.0,4.0,3.0,5.0,5.0,4.0,5.0,5.0,4.0,4.53,0,1,1,0,,5.0,3.29,
zj,浙江,2,0,0,1,0,0,0.9065089743899883,5,0,3.0365494485243234,38,3109.0,1.4,0,0,1,1,6087.0,8.713910628493924,1.0,1.0,1.0,70.13913043478261,6137.0,0.00818067389517374,4.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,3.68,1,0,0,0,3.75,,,
zj,浙江,2,2,1,0,0,0,0.4793841554550259,1,0,3.487532017917315,58,3965.0,8.3,0,0,1,1,5306.0,8.576593534697684,1.0,1.0,1.0,62.45217391304348,6781.0,0.24528632798615746,5.0,4.0,3.0,3.0,4.0,2.0,1.0,2.0,3.0,2.94,1,1,1,0,3.44,5.0,2.89,
zj,浙江,1,0,1,0,0,0,0.807329535106634,0,1,3.592275592509477,44,3964.0,4.7,1,0,1,1,9640.0,9.17367638760459,1.0,1.0,0.0,97.94782608695652,10118.0,0.048394907247290675,4.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,3.9,1,1,1,0,3.21,3.43,3.59,
zj,浙江,2,0,1,1,0,0,0.6721690361155912,2,1,3.808000243898311,55,2321.0,1.6,0,0,0,1,,,,,,,5357.0,0.001307555990907261,3.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,3.29,0,0,0,1,,,,4.53
zj,浙江,1,4,0,0,0,0,0.04927384785153588,2,1,4.0607973044198395,39,1788.0,3.6,0,0,1,1,5505.0,8.61341204915678,1.0,0.0,0.0,59.6840579710145,6795.0,0.21053027742846453,5.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,5.0,2.72,0,1,1,0,,3.23,3.58,
zj,浙江,2,0,1,1,1,0,0.3881626037291175,2,3,3.52487485231439,54,1146.0,6.6,0,0,1,1,7535.0,8.927314111060596,1.0,0.0,0.0,76.18260869565218,8223.0,0.08737627391029967,3.0,4.0,4.0,5.0,5.0,5.0,3.0,2.0,3.0,3.66,1,0,1,0,3.38,,2.96,
zj,浙江,0,2,0,1,1,0,0.5302553573652109,1,1,3.476495257004269,30,1487.0,3.6,0,0,0,1,,,,,,,5549.0,0.036521170435849015,3.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,3.12,1,1,0,0,4.06,1.83,,
zj,浙江,1,3,2,0,0,0,0.01,2,0,3.6794566899874597,35,3818.0,3.0,0,0,1,1,15328.0,9.637436500210642,1.0,1.0,0.0,99.98840579710145,16764.0,0.08955250883431987,5.0,5.0,4.0,4.0,5.0,5.0,3.0,5.0,4.0,4.96,0,0,1,0,,,3.64,
zj,浙江,1,4,0,1,0,0,0.9452172597016378,1,2,2.1589757137419405,42,1825.0,0.6,0,0,1,1,4724.0,8.460411177317253,1.0,1.0,0.0,67.61739130434782,5686.0,0.18535111489369172,4.0,4.0,4.0,3.0,4.0,3.0,2.0,3.0,3.0,3.78,1,0,1,0,3.69,,3.68,
zj,浙江,1,1,0,1,0,0,0.4345065820320182,2,2,3.560305813499814,30,4462.0,2.4,0,0,1,0,7180.0,8.87905466204227,1.0,1.0,0.0,68.85797101449276,8587.0,0.1789500486302149,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,3.64,0,1,1,0,,4.68,4.01,
zj,浙江,1,2,0,1,1,1,0.99,0,1,2.259019911507591,59,2831.0,6.6,0,0,1,0,3268.0,8.091933455979893,1.0,0.0,0.0,25.417391304347824,4195.0,0.24971516292141338,2.0,3.0,2.0,2.0,3.0,2.0,3.0,4.0,4.0,2.52,0,0,1,0,,,4.17,
zj,浙江,1,5,1,0,1,0,0.1272641806061252,3,0,3.553838201140584,37,2063.0,1.7,0,0,1,1,7378.0,8.906257878156621,1.0,1.0,1.0,80.09855072463768,8796.0,0.1757944735180299,4.0,3.0,3.0,5.0,4.0,4.0,4.0,5.0,4.0,4.29,1,1,1,0,2.85,4.18,2.83,
zj,浙江,2,3,1,0,1,0,0.2918333249415277,2,1,3.634519437016666,50,3448.0,5.4,0,0,1,0,5765.0,8.65956043270316,1.0,1.0,1.0,47.1768115942029,4612.0,-0.2231435513142106,3.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.56,1,1,1,0,4.02,3.4,2.99,
zj,浙江,1,1,1,1,0,0,0.24120228323676052,1,1,3.0194451132921247,47,2429.0,5.2,1,0,1,1,5386.0,8.591558273371545,0.0,1.0,0.0,58.43768115942029,6061.0,0.11807180857974053,3.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,5.0,3.78,1,0,1,1,2.55,,4.36,3.88
zj,浙江,1,5,1,1,1,0,0.3678263065005663,0,0,3.679975897362805,58,1673.0,4.6,0,0,1,1,6348.0,8.7558950816463,1.0,0.0,0.0,67.5623188405797,5568.0,-0.13110387963204317,5.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,3.85,0,1,1,1,,3.85,3.68,2.74
zj,浙江,1,0,0,0,0,0,0.50644181172972,2,2,3.3907259444550366,41,2079.0,6.5,0,0,0,1,,,,,,,4659.0,-0.13829572807325619,3.0,3.0,4.0,5.0,3.0,5.0,2.0,3.0,3.0,3.78,1,0,1,0,3.21,,3.61,
zj,浙江,1,0,1,0,0,0,0.33980116520339015,1,1,3.169444729694052,50,1627.0,6.7,0,0,1,1,7211.0,8.88336291691676,1.0,1.0,0.0,88.98550724637681,7117.0,-0.013121349617488676,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,3.92,1,1,1,0,3.5,4.03,3.42,
zj,浙江,2,4,2,0,0,0,0.5268500308885429,1,1,3.9840554367886947,43,1089.0,4.2,0,0,1,0,4343.0,8.376320632534823,1.0,1.0,1.0,34.66666666666667,6287.0,0.36991865584823813,3.0,3.0,3.0,5.0,4.0,3.0,3.0,3.0,5.0,3.28,1,0,1,0,3.4,,2.34,
